"date","pressure_tag","label","stap_id","pressure_era5","altitude","lat","lon","pressure_era5_norm","stap_ref"
2021-09-24 11:30:10,1017.43777,"",2,1016.603671875,-1.10788627078465,32.7,-80.1,1017.843844125,2
2021-09-24 12:00:10,1017.85881,"",2,1016.603671875,-4.63805600389651,32.7,-80.1,1017.843844125,2
2021-09-24 12:30:10,1018.20411,"",2,1017.1775,-2.74380152078844,32.7,-80.1,1018.41767225,2
2021-09-24 13:00:10,1018.40432,"",2,1017.1775,-4.4265582108675,32.7,-80.1,1018.41767225,2
2021-09-24 13:30:10,1018.71575,"",2,1017.63859375,-3.20273498716066,32.7,-80.1,1018.878766,2
2021-09-24 14:00:10,1018.93654,"",2,1017.63859375,-5.06535608564613,32.7,-80.1,1018.878766,2
2021-09-24 14:30:10,1019.21167,"",2,1018.287265625,-1.94154112984296,32.7,-80.1,1019.527437875,2
2021-09-24 15:00:10,1019.28457,"",2,1018.287265625,-2.55882729995168,32.7,-80.1,1019.527437875,2
2021-09-24 15:30:10,1019.4236,"",2,1018.1709375,-4.75800847934974,32.7,-80.1,1019.41110975,2
2021-09-24 16:00:10,1019.55724,"",2,1018.1709375,-5.8932591396942,32.7,-80.1,1019.41110975,2
2021-09-24 16:30:10,1019.10165,"",2,1017.8684375,-4.62206662895349,32.7,-80.1,1019.10860975,2
2021-09-24 17:00:10,1019.02053,"",2,1017.8684375,-3.93096974448072,32.7,-80.1,1019.10860975,2
2021-09-24 17:30:10,1018.96505,"",2,1017.2391015625,-8.85554415469439,32.7,-80.1,1018.4792738125,2
2021-09-24 18:00:10,1018.59443,"",2,1017.2391015625,-5.69108836854769,32.7,-80.1,1018.4792738125,2
2021-09-24 18:30:10,1018.17749,"",2,1016.6982421875,-6.75726554402065,32.7,-80.1,1017.9384144375,2
2021-09-24 19:00:10,1017.9014,"",2,1016.6982421875,-4.3980645050078,32.7,-80.1,1017.9384144375,2
2021-09-24 19:30:10,1017.38312,"",2,1016.187578125,-4.34300973334863,32.7,-80.1,1017.427750375,2
2021-09-24 20:00:10,1017.5304,"",2,1016.187578125,-5.60283056461355,32.7,-80.1,1017.427750375,2
2021-09-24 20:30:10,1017.33882,"",2,1015.8411328125,-6.92625466802415,32.7,-80.1,1017.0813050625,2
2021-09-24 21:00:10,1017.28114,"",2,1015.8411328125,-6.43298641603095,32.7,-80.1,1017.0813050625,2
2021-09-24 21:30:10,1017.43298,"",2,1015.954609375,-6.7353498611853,32.7,-80.1,1017.194781625,2
2021-09-24 22:00:10,1017.34891,"",2,1015.954609375,-6.01784232160043,32.7,-80.1,1017.194781625,2
2021-09-24 22:30:10,1017.42776,"",2,1016.2690234375,-3.97075069933372,32.7,-80.1,1017.5091956875,2
2021-09-24 23:00:10,1017.49825,"",2,1016.2690234375,-4.57026186578458,32.7,-80.1,1017.5091956875,2
2021-09-24 23:30:10,1017.32284,"",2,1016.48265625,-1.23604658855252,32.7,-80.1,1017.7228285,2
2021-09-25 11:00:10,1015.38206,"",3,1014.6301171875,2.70170818316431,27.925,-80.625,1015.87576265625,3
2021-09-25 11:30:10,1015.68978,"",3,1014.6301171875,0.0541069140856152,27.925,-80.625,1015.87576265625,3
2021-09-25 12:00:10,1015.88925,"",3,1014.6301171875,-1.66177200277069,27.925,-80.625,1015.87576265625,3
2021-09-25 12:30:10,1016.35116,"",3,1015.1091015625,-1.55905362676416,27.925,-80.625,1016.35474703125,3
2021-09-25 13:00:10,1016.5256,"",3,1015.1091015625,-3.0656137712128,27.925,-80.625,1016.35474703125,3
2021-09-25 13:30:10,1016.54403,"",3,1015.618046875,1.15605251562854,27.925,-80.625,1016.86369234375,3
2021-09-25 14:00:10,1016.7359,"",3,1015.618046875,-0.504602952000939,27.925,-80.625,1016.86369234375,3
2021-09-25 14:30:10,1016.9707,"",3,1015.8834765625,-0.248173333530991,27.925,-80.625,1017.12912203125,3
2021-09-25 15:00:10,1017.04644,"",3,1015.8834765625,-0.904260156080436,27.925,-80.625,1017.12912203125,3
2021-09-25 15:30:10,1017.07325,"",3,1016.13125,1.01004019715168,27.925,-80.625,1017.37689546875,3
2021-09-25 16:00:10,1017.08866,"",3,1016.13125,0.87653669653462,27.925,-80.625,1017.37689546875,3
2021-09-25 16:30:10,1017.2692,"",3,1015.928359375,-2.41286438340981,27.925,-80.625,1017.17400484375,3
2021-09-25 17:00:10,1016.75058,"",3,1015.928359375,2.06736009526869,27.925,-80.625,1017.17400484375,3
2021-09-25 17:30:10,1016.25101,"",3,1015.2825,0.799333090936706,27.925,-80.625,1016.52814546875,3
2021-09-25 18:00:10,1015.90929,"",3,1015.2825,3.75347139338287,27.925,-80.625,1016.52814546875,3
