"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
5,6,26.1254692824473+63.8247691662589i,672.97255199831,1.3382656148375+30.16140233774i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,7.9487462382405+86.9259459718366i,845.823931557177,7.2361876335019+29.5980442198626i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,-24.2685641192029+49.7704537575239i,544.496613142664,-9.0637564542719+25.7029469905366i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,12.0708416847717+61.1959524543414i,610.258063285858,-1.7615120947901+31.450950730036i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,-10.0113467617962+70.5430421065747i,694.135622265051,0.4361046012977+26.1425681249021i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,-8.0359112554987+65.8358483059747i,647.53739290148,-0.4392901977905+28.2711048552802i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,0+47.0528919271679i,465.235018555697,-4.9211235377413+25.3317600823754i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
5,6,8.0168551583936+72.8642223379324i,713.547026079834,1.7025923005493+31.1372461629945i,2022-04-06 00:45:10,2022-04-06 10:15:10,9.5,1
6,7,30.9900238471409+26.9948872117247i,204.124697406909,24.0738782386947+26.4858739505729i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,4.0187839852999+59.9333289253939i,288.819222289818,16.2910379846356+23.8731976818333i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,-27.067385328129+26.7303883362653i,190.425389420539,18.5262974607725+23.7507517073538i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,3.6288425859064+25.465730333327i,134.406632245959,24.0598962689448+22.9377284609344i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,12.1153192245495+60.0112564835812i,294.097335905595,15.2720890885126+23.8501034581362i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,11.9767873060578+60.0575687291727i,294.013843923063,21.566194182654+24.0944958817572i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,-19.8479980318744+65.1920352418296i,324.910588405297,22.3113840796535+24.1072148845922i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,-3.7741600314126+30.3189497338105i,156.388849302717,22.4484820478015+27.1151499789214i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,-24.2411114988202+55.4040320646176i,290.93452610611,17.4756352820553+23.7958386650488i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
6,7,3.8879643403026+45.1700505466789i,222.544744759773,21.7905158291713+24.5228071322116i,2022-04-07 00:15:10,2022-04-07 04:45:10,4.5,1
7,8,0+76.0013797014205i,776.435221129337,19.0344563460952+41.9596589618074i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,6.9715020129609+80.4771789559165i,824.117852112037,19.310612518847+41.2885551802834i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,-5.2518129659102+78.2336239542984i,800.501829988551,21.7234083121419+34.3223325734392i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,3.4731718219507+51.5491270942648i,533.713393952504,21.2593122561644+40.0387040552828i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,-1.7550832654942+78.2142167111235i,798.746810408763,18.2548667106237+37.5033546164826i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,-8.7417251907925+62.7055776928295i,649.958153981964,21.4734767556783+37.1961825845667i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,3.4675579037866+49.3271793070853i,511.589062759245,20.3690571044193+38.9110588283424i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,8.7617133188765+73.8171517138954i,759.903797304497,20.829637455514+34.535340161687i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,8.7503178930126+84.9345172583987i,870.080772980011,18.8764012382214+39.240266519716i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
7,8,3.4920496813635+55.9891749861835i,577.958843180951,21.8588367002945+37.3628597579114i,2022-04-14 00:45:10,2022-04-14 10:45:10,10,1
8,9,-17.7099694821908+0.0936570663703i,89.1209472825384,15.410441408383-10.4504119457639i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-22.1372813821887+0.1404860277041i,106.852346453192,14.6715630285021-9.6997131489414i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,6.10310200359371+7.65224139870456i,55.4631397500181,14.7188492786166-13.0892399125698i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-11.0288552169849+18.4403687825619i,102.625476628776,7.92176219282013-7.67171946547677i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-10.5366652031581+13.2218339638666i,84.5055975339945,9.38442304490493-9.1996445967729i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-10.5366652031581+13.2218339638666i,84.5055975339945,9.38442304490493-9.1996445967729i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,7.2298922310873+18.1137414989878i,94.1489403695517,10.9715381674572-12.390956312932i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-7.2298922310878+18.1137414989877i,94.483996809024,9.16396901289831-9.05073980831053i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-22.2295290604165+4.7784029515529i,108.973854676188,12.2327250297797-9.6425406502019i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
8,9,-7.5257845075051+23.5640306487311i,115.320576016442,8.94324713388041-8.81403576083586i,2022-04-15 01:15:10,2022-04-15 05:15:10,4,1
