"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
4,5,29.2683701954999+56.5180171481162i,274.661650467629,-4.16549270077025+4.28906123541801i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,-9.2489444173518-33.878372174513i,160.589799012602,-8.41011140661851+5.44697130535759i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,1.65077515610065+1.75069399968169i,30.4494422312233,-10.4357172046338+3.053561006353i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,-14.1661458540159+45.0583092706429i,208.982733414617,-10.0499556025297+6.2194796731607i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,0+0i,0,-10.0119335057742+6.2850575348368i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,0-0.306388894594868i,22.1384142373698,-10.320966137258+9.8299410399698i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,-11.5699040677054-8.0467422383785i,77.3568259462739,-13.0949387656754+12.8045136395648i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,-5.85039727265452+3.09940098258881i,47.4000177663385,-10.4508192665908+2.7517049046326i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
4,5,4.4530866688851+28.1741939905174i,134.489890603075,-7.25358894508254+7.25823021014402i,2021-10-11 03:10:00,2021-10-11 07:10:00,4,1
5,6,-9.8655573141078-31.2053063421159i,69.6483842125687,-15.9385959539374+11.2265842210276i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-9.9016154303176-31.1296633703184i,69.6799901535661,-15.2370711383144+7.5619673532718i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,0+30.4357904278299i,66.4124043644385,-13.0970234812147+6.7983891027468i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,0-30.60702349051i,66.422577557643,-16.5303333074963+12.6941078167587i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-30.5635688838445-21.4864778407986i,76.800150894782,-14.3276034789978+11.5751110808566i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-41.9735196800286+0.09781717074i,83.9787478246389,-16.173868609308+9.6721971425195i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-42.1268763314281+0.0952660180267i,84.2837257688637,-17.9207753326959+8.948572186069i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-32.5873965670553+34.2487067268512i,91.8133892666061,-18.1261906592429+8.6160057863212i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-28.7770153427215-10.0771649681169i,66.6518343731922,-14.7828469131178+10.4677919727362i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
5,6,-9.8874453588522-31.1594598484415i,69.6675159210092,-15.360915420355+8.7186728240872i,2022-03-11 07:10:00,2022-03-11 08:40:00,1.5,1
6,7,-12.4233027033486-19.5647645297833i,78.6175636753112,-27.746885335949+19.691021775546i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,-13.8846644472436+36.6164523091557i,118.433537822932,-28.1125660552344+17.7389417414283i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,-11.1250285835598-11.6482526600864i,61.1591454770254,-27.9164961821081+14.34110318803i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,-42.1143708033352-7.2537760205835i,127.822309898207,-28.207904722435+23.2540535628052i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,-13.9591343414647-36.6492458308555i,118.401932195053,-29.4456367314305+20.089354485841i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,0+0i,20.9947047718644,-26.1285413553841+22.7841587551267i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,0+18.291220018811i,66.4166876549452,-27.3739866815656+20.1130501701831i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,-21.1039517679042+37.170256397114i,127.41529277764,-27.6976844614549+19.4531468003637i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,0-0.52119917958381i,22.1398676895737,-26.760909995491+23.4964149187908i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
6,7,-5.9017584276389+18.6732300543966i,69.6675159210103,-27.6817344513008+20.2409806694798i,2022-03-12 04:40:00,2022-03-12 07:10:00,2.5,1
7,8,-9.5696302434411+89.1897182453998i,1270.66318216612,-6.7341791580697+43.4650560252184i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,12.066989094733+101.948880433829i,1451.43034140106,-4.9742832481316+50.7014178968695i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-8.2716319845934+84.4024458329255i,1202.39319692078,-10.184472899367+41.9696888235194i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-9.5545703540008+84.4257251074361i,1204.64608869243,-6.630785751479+44.2738401887029i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-14.9683075159396+94.0306441122644i,1347.63238937617,-6.2161125917228+41.6876174889167i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-12.3388035779058+79.688467357012i,1144.39168963821,-7.5919096811259+44.4156312221715i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-8.1519566040599+89.1829728972449i,1268.61815005079,-4.8090772735563+43.7174980754686i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-5.4402034874513+85.9843852050639i,1221.20969511085,-5.0924359249675+44.657603755554i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-19.0521243969717+87.7539806217036i,1272.27198395172,-4.2936836685497+42.9448925628249i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
7,8,-21.7055419988623+90.9933703580819i,1324.60959844159,-2.883075229336+41.6961067619959i,2022-04-05 01:10:00,2022-04-05 15:10:00,14,1
8,9,-1.8517785535136+63.5988307558845i,621.357002823266,11.6775592717962+29.4498185012767i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,-38.6337416528787+36.8516016717395i,525.437382922159,12.6909776869468+25.5716283929261i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,-1.8553990858881+79.983192989892i,776.535757352924,12.8517962873734+27.1444298663088i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,3.7124481863115+58.9192528737333i,577.906691961939,11.7018898922768+31.4211743708614i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,5.5392634163302+54.2583975077551i,535.28924655154,10.9960726737687+29.6297488741596i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,-3.7158817244975+70.623736914699i,688.60615641768,12.949472284335+26.8363936288893i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,-1.8402703535033+61.267817592882i,599.230842435026,8.4026036654071+30.359547086458i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,-14.7872229334823+59.0746216765645i,595.643467822962,10.2587673738788+28.2936413240197i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,16.6387349010695+59.115714996441i,600.566458363188,11.6444784142538+34.6216134722768i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
8,9,9.2198175321821+51.963179115176i,518.596207133015,11.3097658322319+30.7378666600016i,2022-04-06 01:10:00,2022-04-06 10:40:00,9.5,1
9,10,-7.04180929728311+8.71355502376431i,57.1610591911353,25.1400912078514-10.9550459138603i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,5.95869673850869-3.63128489793416i,42.4997640600125,27.7366959323506-8.683383448737i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,-10.2531056307738+0.0317825990197i,53.8924889752004,22.9635298472028-10.5983926333449i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,-7.06803608299059+8.70114372714645i,57.2734282908448,26.9193227932234-10.8518501595261i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,21.9633813647262+21.874018334121i,126.445318062807,24.5786445368404-11.1185580356858i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,5.90895346462125+3.65261452511527i,42.3460653649415,26.9636425345861-9.3619414057843i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,-15.6613396463179-4.7600431962968i,75.2929974289546,24.7674130203981-10.0149382678116i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,31.0551526790981+11.1846829473996i,133.652810002874,23.6621788022663-10.8820518342813i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,0+7.56943692412122i,44.3843427716115,26.2643398314581-7.8262542496154i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
9,10,-10.6931353293329+4.413538423827i,58.598676951592,24.0621138624433-10.3609535232976i,2022-04-07 04:10:00,2022-04-07 07:40:00,3.5,1
10,11,0+13.2923045206639i,41.2766405595946,17.5570377639725-5.864319165957i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,0+13.2923045206639i,41.2766405595946,17.5570377639725-5.864319165957i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,0+57.7289605256213i,129.423512585152,20.5796984402556-8.3499679320372i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,7.183923785623+35.6893388305401i,85.2645515623875,18.2390538331543-7.1267529812401i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,-18.5339972565449+7.7298775083708i,64.897118334624,18.6790155599001-5.4997138510795i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,-21.214588263514+26.4094909680366i,88.4028090533139,19.493858551212-6.1726187791712i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,0+24.4013038504289i,63.152144943896,18.3901744988052-6.556995979882i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,-19.9235136438308+16.5560694146437i,74.3025350516687,18.8758062158073-5.6505799652615i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,-36.6467618583188+18.3934338006383i,106.19614292082,19.6736679187539-5.5552961770276i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
10,11,22.2072900394877+36.8360713745558i,96.0842615257997,17.2128993260829-7.1314051294298i,2022-04-08 03:40:00,2022-04-08 05:40:00,2,1
