"date","pressure_tag","label","stap_id","pressure_era5","altitude","lat","lon","pressure_era5_norm","stap_ref"
2021-10-04 11:55:00,1000.13623,"",2,1009.521015625,121.677175816011,32.1,-92.1,1000.4043004625,2
2021-10-04 12:25:00,1000.49051,"",2,1009.521015625,118.650139826192,32.1,-92.1,1000.4043004625,2
2021-10-04 12:55:00,1000.81426,"",2,1010.0025,120.144083964924,32.1,-92.1,1000.8857848375,2
2021-10-04 13:25:00,1001.13723,"",2,1010.0025,117.379813059868,32.1,-92.1,1000.8857848375,2
2021-10-04 13:55:00,1001.43206,"",2,1010.413046875,119.069917800885,32.1,-92.1,1001.2963317125,2
2021-10-04 14:25:00,1001.23073,"",2,1010.413046875,120.808902209099,32.1,-92.1,1001.2963317125,2
2021-10-04 14:55:00,1001.60277,"",2,1010.5002734375,118.78895828809,32.1,-92.1,1001.383558275,2
2021-10-04 15:25:00,1001.66073,"",2,1010.5002734375,118.285539453497,32.1,-92.1,1001.383558275,2
2021-10-04 15:55:00,1001.58619,"",2,1010.7684375,121.671080380568,32.1,-92.1,1001.6517223375,2
2021-10-04 16:25:00,1001.54055,"",2,1010.7684375,122.069638292328,32.1,-92.1,1001.6517223375,2
2021-10-04 16:55:00,1001.35936,"",2,1010.339921875,120.200307013617,32.1,-92.1,1001.2232067125,2
2021-10-04 17:25:00,1001.22211,"",2,1010.339921875,121.403166350288,32.1,-92.1,1001.2232067125,2
2021-10-04 17:55:00,1001.06302,"",2,1009.8388671875,118.546872658823,32.1,-92.1,1000.722152025,2
2021-10-04 18:25:00,1000.53225,"",2,1009.8388671875,123.207046794689,32.1,-92.1,1000.722152025,2
2021-10-04 18:55:00,999.91193,"",2,1009.1348046875,122.546632277342,32.1,-92.1,1000.018089525,2
2021-10-04 19:25:00,999.7408,"",2,1009.1348046875,124.0508834576,32.1,-92.1,1000.018089525,2
2021-10-04 19:55:00,999.36039,"",2,1008.640078125,123.144413744414,32.1,-92.1,999.5233629625,2
2021-10-04 20:25:00,999.16974,"",2,1008.640078125,124.822370882377,32.1,-92.1,999.5233629625,2
2021-10-04 20:55:00,999.3533,"",2,1008.256953125,119.813979742913,32.1,-92.1,999.1402379625,2
2021-10-04 21:25:00,999.36391,"",2,1008.256953125,119.720660325177,32.1,-92.1,999.1402379625,2
2021-10-04 21:55:00,999.29249,"",2,1008.2584765625,120.217371446236,32.1,-92.1,999.1417614,2
2021-10-04 22:25:00,999.34818,"",2,1008.2584765625,119.728441742141,32.1,-92.1,999.1417614,2
2021-10-04 22:55:00,999.24281,"",2,1008.2062109375,119.8864073477,32.1,-92.1,999.089495775,2
2021-10-04 23:25:00,999.01411,"",2,1008.2062109375,121.88660934603,32.1,-92.1,999.089495775,2
2021-10-04 23:55:00,998.8865,"",2,1008.6488671875,126.454518582644,32.1,-92.1,999.532152025,2
2021-10-06 02:55:00,1014.91333,"",3,1013.806796875,-4.10753243063854,21.5,-87.9,1014.64188137937,3
2021-10-06 03:25:00,1015.18229,"",3,1013.806796875,-6.43747596941584,21.5,-87.9,1014.64188137937,3
2021-10-06 03:55:00,1015.4785,"",3,1014.0727734375,-6.67760418378518,21.5,-87.9,1014.90785794187,3
2021-10-06 04:25:00,1014.87019,"",3,1014.0727734375,-1.41676413164668,21.5,-87.9,1014.90785794187,3
2021-10-06 04:55:00,1015.10109,"",3,1013.82671875,-5.53109380783402,21.5,-87.9,1014.66180325437,3
2021-10-06 05:25:00,1014.98648,"",3,1013.82671875,-4.54096931671583,21.5,-87.9,1014.66180325437,3
2021-10-06 05:55:00,1015.02909,"",3,1013.6633984375,-6.30593242820429,21.5,-87.9,1014.49848294187,3
2021-10-06 06:25:00,1015.11375,"",3,1013.6633984375,-7.0363365468535,21.5,-87.9,1014.49848294187,3
2021-10-06 06:55:00,1014.83496,"",3,1013.4841015625,-6.180652541955,21.5,-87.9,1014.31918606687,3
2021-10-06 07:25:00,1014.62017,"",3,1013.4841015625,-4.3268799577615,21.5,-87.9,1014.31918606687,3
2021-10-06 07:55:00,1014.28736,"",3,1012.864765625,-6.79717043037005,21.5,-87.9,1013.69985012937,3
2021-10-06 08:25:00,1014.46732,"",3,1012.864765625,-8.34968338157922,21.5,-87.9,1013.69985012937,3
2021-10-06 08:55:00,1014.13041,"",3,1012.87296875,-5.35735672120537,21.5,-87.9,1013.70805325437,3
2021-10-06 09:25:00,1014.70976,"",3,1012.87296875,-10.3484313335015,21.5,-87.9,1013.70805325437,3
2021-10-06 09:55:00,1014.35188,"",3,1013.004921875,-6.11649958659409,21.5,-87.9,1013.84000637937,3
2021-10-06 10:25:00,1014.4744,"",3,1013.004921875,-7.17101274088225,21.5,-87.9,1013.84000637937,3
2021-10-06 10:55:00,1014.82683,"",3,1013.1892578125,-8.61331632782492,21.5,-87.9,1014.02434231687,3
2021-10-06 11:25:00,1015.17851,"",3,1013.1892578125,-11.6382796520706,21.5,-87.9,1014.02434231687,3
2021-10-06 11:55:00,1014.81631,"",3,1013.7644140625,-3.57627398008856,21.5,-87.9,1014.59949856687,3
2021-10-06 12:25:00,1015.17495,"",3,1013.7644140625,-6.66339535342948,21.5,-87.9,1014.59949856687,3
