"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
1,2,1.7786013588571-95.5398808315682i,1064.1433965928,9.5154861460149-36.7528637386334i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,0-53.0377117005385i,598.408133659197,7.4863875560528-25.3819264993135i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,-10.2293322878684-63.1080762260109i,717.830332537131,10.0108107818466-28.3948801567466i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,21.1353357978421-34.720917547901i,463.36586397478,10.9410266107647-26.9616161444725i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,15.853253247244-87.316066586151i,989.715743212976,10.1690751650504-42.0517471955334i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,-11.9349344665542-63.0900771527087i,720.8962413755,9.8111216150514-28.1573936888632i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,8.3895194940283-53.0080285658663i,605.410456329691,8.9513744847486-31.251638324009i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,-1.7046081930069-63.1562930883223i,709.519757003652,8.2428609278571-29.611340511748i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,1.7293380950784-73.2761268846849i,820.356819253425,8.9733658190861-35.1869914665212i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
1,2,-3.4958791239821-81.3673485716711i,909.57429877525,9.1548077055222-36.4288338225504i,2021-10-16 23:57:05,2021-10-17 10:57:05,11,1
2,3,-3.1711355937894-39.3872054075837i,511.170147535111,-19.0240423400222-11.58236345307i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,1.6279981426931-80.417774439295i,1019.64031854768,-20.117256110169-16.4066899009502i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,0-75.0594931008897i,952.867293860087,-18.3605772341483-18.3667763445949i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,-15.7323918475844-64.29880784221i,842.643877910637,-6.8191681658417-23.3827856064606i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,-3.21771159608-51.8648561813599i,665.899761040496,-15.4527580635921-20.3904309387087i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,44.4339315560143-51.0919652168684i,863.429648981558,-15.5358504010841-26.3950845712857i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,3.2626754715022-82.1951007841409i,1042.34719012685,-12.4744212093051-21.0908298168651i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,8.0958084627242-69.6875030464231i,891.957599231124,-22.3977857149974-17.3728769768919i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,10.8502349006268-35.8438531884588i,485.429335651873,-19.0460157563749-23.4870594506776i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
2,3,34.1826579864417-62.1043337632895i,902.274396848473,-16.6904108175421-19.7176908210881i,2021-10-17 23:27:05,2021-10-18 11:57:05,12.5,1
3,4,-1.2090579444944-1.30422730419138i,30.1828348755492,-28.6914962599082-7.7578037946858i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-41.5731944580623-14.5179338045577i,262.68705059027,-27.5017634599425-8.5624376801198i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,0+0i,20.608708237746,-23.4759090959323-5.9054738400929i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-25.1491766670913-73.2994072316992i,444.201345587865,-29.4867836013918-7.1128882009489i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-41.0786268635575+7.7211576231849i,250.537956473703,-23.2835755707778-10.8634450915045i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-53.2504750650332-41.5157131433547i,390.918689251085,-23.2867217476095-14.9686304308037i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-19.0853563515854+10.3923358692939i,139.981099120968,-22.6539214484854-11.5260075112766i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-15.028915909543-3.1887489208635i,105.034396176201,-25.0044336674801-11.5622904559119i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-7.171416863729-69.2203984823504i,400.799317805428,-25.551939927708-14.2092752393671i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
3,4,-52.4458882288153+11.8052707943243i,316.397460657636,-13.7729552144392-10.9170127065419i,2021-10-19 00:27:05,2021-10-19 05:57:05,5.5,1
4,5,-8.0151499726308-17.2467125075178i,48.8304300655969,21.537738339896+0.2930613717579i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,28.3246395483751+10.1869795445578i,65.7962214861349,20.9692723241306-9.4055252350649i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,20.4310873394934-32.7671401109975i,78.2310519158883,22.2646732882145+9.7082269715945i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,-28.2087173466071+10.1908647724446i,65.5482255723949,10.350261945581-0.2867184307651i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,-28.2294646303952-10.0845322074613i,65.4641785666608,7.03082201389167-8.17416960347412i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,-8.0197817160971-17.2316189052601i,48.8419404437294,20.4728017958328+17.0722891032577i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,13.6524576377888+0.018697320361i,40.9787302943898,28.8108880440635+7.1462304594456i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,-28.1694286939992+10.1921756340393i,65.4641785666608,17.8459347498013+2.6615128641556i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,20.27026458039+32.7955262762429i,78.1721973668157,16.5658984970327+19.4839814760876i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
4,5,8.0243584888527-17.2166621421103i,48.853367714674,23.6795353254834+17.0985147709717i,2021-12-21 18:57:05,2021-12-21 20:27:05,1.5,1
5,6,20.0907146888929+53.4209120676135i,617.249366004242,-8.6311971537084+24.3586530504218i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,14.6379556346257+57.5315633144305i,641.012563402586,-8.5743496369005+28.6405634114797i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,1.8329284441093+61.6428964109276i,664.922258246463,-10.3990928350767+29.5467100319759i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,19.9604223666125+66.1126059109928i,742.457763526259,-5.6691459971932+26.5100697595746i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,16.4121238723932+49.1146782486027i,561.834268785173,-8.7130228896699+27.9953183431251i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,3.64249226875+36.2178902202884i,400.803263406358,-9.6703815505539+23.0589508062724i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,1.8088711042964+36.2195706737342i,399.289224060315,-13.1252290027116+21.6322069492668i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
5,6,5.4512307750327+42.5985456160672i,469.170789027271,-12.0730635487964+31.8491871451907i,2022-04-06 00:27:05,2022-04-06 10:57:05,10.5,1
