series,timestamp,value,label
pressure,2021-06-16T19:25:00.000Z,1002.02932,
pressure,2021-06-16T19:55:00.000Z,1001.64744,
pressure,2021-06-16T20:25:00.000Z,1001.31873,
pressure,2021-06-16T20:55:00.000Z,1000.88575,
pressure,2021-06-16T21:25:00.000Z,1000.83192,
pressure,2021-06-16T21:55:00.000Z,1000.7037,
pressure,2021-06-16T22:25:00.000Z,1000.59546,
pressure,2021-06-16T22:55:00.000Z,1000.38261,
pressure,2021-06-16T23:25:00.000Z,1000.20488,
pressure,2021-06-16T23:55:00.000Z,1000.18067,
pressure,2021-06-17T00:25:00.000Z,1000.34865,
pressure,2021-06-17T00:55:00.000Z,997.77376,discard
pressure,2021-06-17T01:25:00.000Z,1000.68132,
pressure,2021-06-17T01:55:00.000Z,1000.76552,
pressure,2021-06-17T02:25:00.000Z,1000.92933,
pressure,2021-06-17T02:55:00.000Z,1001.16672,
pressure,2021-06-17T03:25:00.000Z,1001.42101,
pressure,2021-06-17T03:55:00.000Z,1001.47273,
pressure,2021-06-17T04:25:00.000Z,1001.25061,
pressure,2021-06-17T04:55:00.000Z,1001.06097,
pressure,2021-06-17T05:25:00.000Z,1001.21871,
pressure,2021-06-17T05:55:00.000Z,1001.07382,
pressure,2021-06-17T06:25:00.000Z,1001.10552,
pressure,2021-06-17T06:55:00.000Z,1001.20263,
pressure,2021-06-17T07:25:00.000Z,1001.28654,
pressure,2021-06-17T07:55:00.000Z,1001.0991,
pressure,2021-06-17T08:25:00.000Z,1000.75188,
pressure,2021-06-17T08:55:00.000Z,1000.92786,
pressure,2021-06-17T09:25:00.000Z,1000.84102,
pressure,2021-06-17T09:55:00.000Z,1000.67995,
pressure,2021-06-17T10:25:00.000Z,1000.81637,
pressure,2021-06-17T10:55:00.000Z,1000.88167,
pressure,2021-06-17T11:25:00.000Z,1000.82618,
pressure,2021-06-17T11:55:00.000Z,1000.76711,
pressure,2021-06-17T12:25:00.000Z,1000.65096,
pressure,2021-06-17T12:55:00.000Z,1000.84698,
pressure,2021-06-17T13:25:00.000Z,1000.55661,
pressure,2021-06-17T13:55:00.000Z,1001.39887,discard
pressure,2021-06-17T14:25:00.000Z,1000.89464,
pressure,2021-06-17T14:55:00.000Z,1000.91874,
pressure,2021-06-17T15:25:00.000Z,1000.90045,
pressure,2021-06-17T15:55:00.000Z,1000.92173,
pressure,2021-06-17T16:25:00.000Z,1000.74572,
pressure,2021-06-17T16:55:00.000Z,1000.7252,
pressure,2021-06-17T17:25:00.000Z,1000.63115,
pressure,2021-06-17T17:55:00.000Z,1000.24916,
pressure,2021-06-17T18:25:00.000Z,999.80857,
pressure,2021-06-17T18:55:00.000Z,999.61933,
pressure,2021-06-17T19:25:00.000Z,998.94332,
pressure,2021-06-17T19:55:00.000Z,998.53942,
pressure,2021-06-17T20:25:00.000Z,998.06957,
pressure,2021-06-17T20:55:00.000Z,997.94092,
pressure,2021-06-17T21:25:00.000Z,997.95434,
pressure,2021-06-17T21:55:00.000Z,997.82037,
pressure,2021-06-17T22:25:00.000Z,997.6332,
pressure,2021-06-17T22:55:00.000Z,997.6496,
pressure,2021-06-17T23:25:00.000Z,997.58093,
pressure,2021-06-17T23:55:00.000Z,997.78799,
pressure,2021-06-18T00:25:00.000Z,997.93098,
pressure,2021-06-18T00:55:00.000Z,997.55862,discard
pressure,2021-06-18T01:25:00.000Z,998.45905,
pressure,2021-06-18T01:55:00.000Z,998.79685,
pressure,2021-06-18T02:25:00.000Z,999.27842,
pressure,2021-06-18T02:55:00.000Z,999.80845,
pressure,2021-06-18T03:25:00.000Z,1000.20672,
pressure,2021-06-18T03:55:00.000Z,1000.47313,
pressure,2021-06-18T04:25:00.000Z,1000.22741,
pressure,2021-06-18T04:55:00.000Z,1000.12789,
pressure,2021-06-18T05:25:00.000Z,1000.08182,
pressure,2021-06-18T05:55:00.000Z,999.75587,
pressure,2021-06-18T06:25:00.000Z,999.67301,
pressure,2021-06-18T06:55:00.000Z,999.46602,
pressure,2021-06-18T07:25:00.000Z,999.16158,
pressure,2021-06-18T07:55:00.000Z,999.06956,
pressure,2021-06-18T08:25:00.000Z,999.0465,
pressure,2021-06-18T08:55:00.000Z,998.97848,
pressure,2021-06-18T09:25:00.000Z,998.95183,
pressure,2021-06-18T09:55:00.000Z,999.04422,
pressure,2021-06-18T10:25:00.000Z,999.15671,
pressure,2021-06-18T10:55:00.000Z,999.04966,
pressure,2021-06-18T11:25:00.000Z,999.03347,
pressure,2021-06-18T11:55:00.000Z,999.90136,
pressure,2021-06-18T12:25:00.000Z,999.77607,
pressure,2021-06-18T12:55:00.000Z,998.84373,discard
pressure,2021-06-18T13:25:00.000Z,1000.14326,
pressure,2021-06-18T13:55:00.000Z,1000.305,
pressure,2021-06-18T14:25:00.000Z,1000.35705,
pressure,2021-06-18T14:55:00.000Z,1000.11172,
pressure,2021-06-18T15:25:00.000Z,1000.59931,discard
pressure,2021-06-18T15:55:00.000Z,999.546,
pressure,2021-06-18T16:25:00.000Z,999.4909,
pressure,2021-06-18T16:55:00.000Z,999.23724,
pressure,2021-06-18T17:25:00.000Z,999.34539,
pressure,2021-06-18T17:55:00.000Z,999.12179,
pressure,2021-06-18T18:25:00.000Z,998.8982,
pressure,2021-06-18T18:55:00.000Z,998.82958,
pressure,2021-06-18T19:25:00.000Z,998.57482,
pressure,2021-06-18T19:55:00.000Z,998.50953,
pressure,2021-06-18T20:25:00.000Z,998.34713,
pressure,2021-06-18T20:55:00.000Z,998.20221,
pressure,2021-06-18T21:25:00.000Z,997.85109,
pressure,2021-06-18T21:55:00.000Z,997.94284,
pressure,2021-06-18T22:25:00.000Z,997.59487,
pressure,2021-06-18T22:55:00.000Z,997.25774,
pressure,2021-06-18T23:25:00.000Z,997.51149,
pressure,2021-06-18T23:55:00.000Z,997.88298,
pressure,2021-06-19T00:25:00.000Z,997.73004,
pressure,2021-06-19T00:55:00.000Z,997.52239,
pressure,2021-06-19T01:25:00.000Z,998.17187,
pressure,2021-06-19T01:55:00.000Z,998.21067,
pressure,2021-06-19T02:25:00.000Z,998.56963,
pressure,2021-06-19T02:55:00.000Z,998.97285,
pressure,2021-06-19T03:25:00.000Z,999.35509,
pressure,2021-06-19T03:55:00.000Z,999.41193,
pressure,2021-06-19T04:25:00.000Z,999.19214,
pressure,2021-06-19T04:55:00.000Z,998.91119,
pressure,2021-06-19T05:25:00.000Z,998.41615,
pressure,2021-06-19T05:55:00.000Z,998.05782,
pressure,2021-06-19T06:25:00.000Z,997.96379,
pressure,2021-06-19T06:55:00.000Z,997.68469,
pressure,2021-06-19T07:25:00.000Z,997.55054,
pressure,2021-06-19T07:55:00.000Z,997.56461,
pressure,2021-06-19T08:25:00.000Z,997.91285,
pressure,2021-06-19T08:55:00.000Z,997.92305,
pressure,2021-06-19T09:25:00.000Z,998.05795,
pressure,2021-06-19T09:55:00.000Z,998.38906,
pressure,2021-06-19T10:25:00.000Z,998.76985,
pressure,2021-06-19T10:55:00.000Z,998.54325,
pressure,2021-06-19T11:25:00.000Z,998.08343,
pressure,2021-06-19T11:55:00.000Z,997.77419,
pressure,2021-06-19T12:25:00.000Z,997.92206,
pressure,2021-06-19T12:55:00.000Z,997.48127,
pressure,2021-06-19T13:25:00.000Z,997.63188,
pressure,2021-06-19T13:55:00.000Z,997.96294,
pressure,2021-06-19T14:25:00.000Z,997.30784,
pressure,2021-06-19T14:55:00.000Z,997.78594,
pressure,2021-06-19T15:25:00.000Z,997.61695,
pressure,2021-06-19T15:55:00.000Z,998.30934,
pressure,2021-06-19T16:25:00.000Z,998.38368,
pressure,2021-06-19T16:55:00.000Z,998.03037,
pressure,2021-06-19T17:25:00.000Z,997.4549,
pressure,2021-06-19T17:55:00.000Z,997.09569,
pressure,2021-06-19T18:25:00.000Z,996.24762,
pressure,2021-06-19T18:55:00.000Z,995.89696,
pressure,2021-06-19T19:25:00.000Z,995.90254,
pressure,2021-06-19T19:55:00.000Z,995.56689,
pressure,2021-06-19T20:25:00.000Z,995.32565,
pressure,2021-06-19T20:55:00.000Z,995.09241,
pressure,2021-06-19T21:25:00.000Z,994.83838,
pressure,2021-06-19T21:55:00.000Z,994.86178,
pressure,2021-06-19T22:25:00.000Z,994.83181,
pressure,2021-06-19T22:55:00.000Z,994.20762,
pressure,2021-06-19T23:25:00.000Z,994.40731,
pressure,2021-06-19T23:55:00.000Z,994.16849,
pressure,2021-06-20T00:25:00.000Z,994.05843,
pressure,2021-06-20T00:55:00.000Z,994.34191,
pressure,2021-06-20T01:25:00.000Z,994.62876,
pressure,2021-06-20T01:55:00.000Z,994.84757,
pressure,2021-06-20T02:25:00.000Z,995.28007,
pressure,2021-06-20T02:55:00.000Z,995.13035,
pressure,2021-06-20T03:25:00.000Z,995.42164,
pressure,2021-06-20T03:55:00.000Z,995.5954,
pressure,2021-06-20T04:25:00.000Z,995.63179,
pressure,2021-06-20T04:55:00.000Z,995.52582,
pressure,2021-06-20T05:25:00.000Z,994.96094,
pressure,2021-06-20T05:55:00.000Z,995.07727,
pressure,2021-06-20T06:25:00.000Z,995.50483,
pressure,2021-06-20T06:55:00.000Z,995.52733,
pressure,2021-06-20T07:25:00.000Z,995.57369,
pressure,2021-06-20T07:55:00.000Z,995.20783,
pressure,2021-06-20T08:25:00.000Z,995.02474,
pressure,2021-06-20T08:55:00.000Z,995.26979,
pressure,2021-06-20T09:25:00.000Z,995.20378,
pressure,2021-06-20T09:55:00.000Z,994.56148,
pressure,2021-06-20T10:25:00.000Z,994.78525,
pressure,2021-06-20T10:55:00.000Z,994.59384,
pressure,2021-06-20T11:25:00.000Z,994.33008,
pressure,2021-06-20T11:55:00.000Z,994.37024,
pressure,2021-06-20T12:25:00.000Z,994.52354,
pressure,2021-06-20T12:55:00.000Z,994.76669,
pressure,2021-06-20T13:25:00.000Z,994.84891,
pressure,2021-06-20T13:55:00.000Z,995.12599,
pressure,2021-06-20T14:25:00.000Z,994.656,
pressure,2021-06-20T14:55:00.000Z,994.43702,
pressure,2021-06-20T15:25:00.000Z,994.43975,
pressure,2021-06-20T15:55:00.000Z,994.14524,
pressure,2021-06-20T16:25:00.000Z,993.82752,
pressure,2021-06-20T16:55:00.000Z,993.65692,
pressure,2021-06-20T17:25:00.000Z,993.31161,
pressure,2021-06-20T17:55:00.000Z,993.0124,
pressure,2021-06-20T18:25:00.000Z,992.93076,
pressure,2021-06-20T18:55:00.000Z,992.9853,
pressure,2021-06-20T19:25:00.000Z,992.08814,
pressure,2021-06-20T19:55:00.000Z,991.951,
pressure,2021-06-20T20:25:00.000Z,991.99711,
pressure,2021-06-20T20:55:00.000Z,991.82016,
pressure,2021-06-20T21:25:00.000Z,991.68195,
pressure,2021-06-20T21:55:00.000Z,991.59861,
pressure,2021-06-20T22:25:00.000Z,991.48434,
pressure,2021-06-20T22:55:00.000Z,991.33668,
pressure,2021-06-20T23:25:00.000Z,990.74485,
pressure,2021-06-20T23:55:00.000Z,991.00161,
pressure,2021-06-21T00:25:00.000Z,990.89185,
pressure,2021-06-21T00:55:00.000Z,990.99318,
pressure,2021-06-21T01:25:00.000Z,991.01735,
pressure,2021-06-21T01:55:00.000Z,991.20461,
pressure,2021-06-21T02:25:00.000Z,991.29438,
pressure,2021-06-21T02:55:00.000Z,991.49478,
pressure,2021-06-21T03:25:00.000Z,991.52271,
pressure,2021-06-21T03:55:00.000Z,991.46442,
pressure,2021-06-21T04:25:00.000Z,992.14303,
pressure,2021-06-21T04:55:00.000Z,992.67293,
pressure,2021-06-21T05:25:00.000Z,992.95126,
pressure,2021-06-21T05:55:00.000Z,992.68011,
pressure,2021-06-21T06:25:00.000Z,992.20124,
pressure,2021-06-21T06:55:00.000Z,991.88431,
pressure,2021-06-21T07:25:00.000Z,991.41655,
pressure,2021-06-21T07:55:00.000Z,992.55798,
pressure,2021-06-21T08:25:00.000Z,993.0062,
pressure,2021-06-21T08:55:00.000Z,993.11056,
pressure,2021-06-21T09:25:00.000Z,992.61944,
pressure,2021-06-21T09:55:00.000Z,992.18685,
pressure,2021-06-21T10:25:00.000Z,992.50652,
pressure,2021-06-21T10:55:00.000Z,992.76741,
pressure,2021-06-21T11:25:00.000Z,992.85634,
pressure,2021-06-21T11:55:00.000Z,992.9396,
pressure,2021-06-21T12:25:00.000Z,993.04671,
pressure,2021-06-21T12:55:00.000Z,993.20597,
pressure,2021-06-21T13:25:00.000Z,994.17695,
pressure,2021-06-21T13:55:00.000Z,995.015,
pressure,2021-06-21T14:25:00.000Z,995.58717,
pressure,2021-06-21T14:55:00.000Z,994.77418,
pressure,2021-06-21T15:25:00.000Z,995.24643,
pressure,2021-06-21T15:55:00.000Z,996.54513,
pressure,2021-06-21T16:25:00.000Z,998.94215,discard
pressure,2021-06-21T16:55:00.000Z,998.50682,discard
pressure,2021-06-21T17:25:00.000Z,998.00832,discard
pressure,2021-06-21T17:55:00.000Z,997.01381,
pressure,2021-06-21T18:25:00.000Z,995.44139,
pressure,2021-06-21T18:55:00.000Z,995.31221,
pressure,2021-06-21T19:25:00.000Z,996.53919,
pressure,2021-06-21T19:55:00.000Z,996.53223,
pressure,2021-06-21T20:25:00.000Z,996.78186,
pressure,2021-06-21T20:55:00.000Z,996.741,
pressure,2021-06-21T21:25:00.000Z,996.72808,
pressure,2021-06-21T21:55:00.000Z,996.58175,
pressure,2021-06-21T22:25:00.000Z,996.85294,
pressure,2021-06-21T22:55:00.000Z,997.23911,
pressure,2021-06-21T23:25:00.000Z,997.42729,
