"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
1,2,-6.69960450559874-7.7149950459855i,21.836358046883,27.7347512466584+11.6423868801587i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,-19.1830859534207+0.0339857204673i,29.6238117273407,26.9367143507883+8.7840689273351i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,-19.1830859534207+0.0339857204673i,29.6238117273407,26.9367143507883+8.7840689273351i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,-19.1830859534207+0.0339857204673i,29.6238117273407,26.9367143507883+8.7840689273351i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,78.9350414050423-35.9652361469494i,113.017538542527,24.8430832733262+33.7965984216298i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,11.692223755385-26.8839506059786i,50.1091455774268,29.3566382301835+17.8880115260259i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,-21.8590611536971-12.5570397880182i,35.2397716188078,29.7006775989354+9.4538153567983i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,26.0355514597914-29.897383239276i,62.9742370756827,30.1195564043393+22.8612378431833i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,0-25.3444846892394i,42.3858708520868,29.960543709241+14.6876475424817i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
1,2,0+0i,10.6824017843691,24.2151630468333+10.8511770771901i,2021-08-30 12:52:14,2021-08-30 13:52:14,1,1
2,3,0-59.8807638217539i,1240.63250469585,-8.1864012489614-24.396714360425i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,11.0491622947834-50.0190559373325i,1064.42027779722,-11.2489922272149-24.964518534289i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,13.1326543616907-53.2395410367517i,1138.11419059809,-10.2511944783337-24.0241616482207i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,-4.1254608671677-66.3864546509187i,1375.87544821088,-7.889069134956-23.9216963373993i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,10.1640135008099-55.4598738220692i,1169.55023798172,-7.2697875958885-21.8553252148329i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,5.035084610757-50.0862875567258i,1046.16819321401,-10.0688809614651-25.0253781005855i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,-7.192294404538-63.1011309486561i,1314.69428367811,-8.7201444443718-24.6562185096477i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,1.012670027828-53.3618538101285i,1107.94488539428,-9.1778311344148-24.7069778419601i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,10.1640135008099-55.4598738220692i,1169.55023798172,-8.4196290964547-22.7073117411903i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
2,3,14.3196474053217-60.8175192532035i,1293.98326928909,-8.3029404430898-21.9059376008609i,2021-09-23 00:52:14,2021-09-23 21:22:14,20.5,1
3,4,14.9856244853275+18.6049548897216i,199.56845905643,-9.7661018269006-6.81563018523724i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,-9.9116373276582-18.289621506574i,176.05484125043,-9.11097599793227-2.39965976749643i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,-5.3731263253304-44.7250370385106i,356.708751807949,-4.00694134228955-1.55882959467179i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,20.0045071861878+10.5962294860496i,190.758863664144,-4.27572269083127-5.32517436976448i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,-22.4982766491728-5.1475141979502i,194.069877556859,-5.55389456712716-0.99084504187304i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,7.6319901949996-24.0404049690157i,208.944294049068,-6.24284759240783-3.71362854167649i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,40.3288052999217-24.7821600984621i,375.590090768626,4.53466550255499-5.79432246654125i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,5.1531135638579-26.9343572254637i,225.352022080937,-7.54854694720326-5.05904694112884i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,-0.880110242955738+0.930963719500308i,30.4850332400742,-5.83197693341591+1.31199501456235i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
3,4,-16.9147744192994+5.1643230132685i,153.659628340209,-3.55834712835341-1.62180949188844i,2021-09-24 01:52:14,2021-09-24 09:22:14,7.5,1
4,5,-1.22745766442123-1.29787193937212i,60.8808246532147,-12.7515113897887+22.5276487475408i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,-2.1542332407094+2.28708468109026i,91.4016900330682,-11.8666959678726+20.6315322004335i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,-5.2983734104767+16.9184098135208i,418.016551909759,-13.7432027266994+9.8261232555731i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,5.16339084248+11.0330447226499i,293.835493719544,-15.7315103442922+18.1772992220631i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,2.52887241461953+8.99666863316827i,230.112883810421,-16.9287308775301+20.6448018045177i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,-11.0587156934681+55.5695273839112i,1289.78666450072,1.40018498219728+2.64302408966083i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,-15.4425697497721+64.5417434840807i,1507.27856531789,-1.57939863268589-8.46855070960367i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,4.3732360892244+14.9352031593157i,369.426636046129,-17.6094319687689+15.8873638744302i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,-10.1345978026631+53.5840362939992i,1242.16777819176,5.19689252599553+4.2249159821413i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
4,5,-9.2995410032255+55.5447476014215i,1282.08341764535,5.0839000536876-0.55117112248967i,2022-03-23 00:52:14,2022-03-23 23:22:14,22.5,1
5,6,4.0997957119614+76.4397351534882i,1087.27311828393,-20.1662519642652+34.7499867279447i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,5.4395606420964+79.6295184038185i,1132.8145455172,-18.3212437981735+34.992614118912i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,-12.2709302454042+70.1665304437999i,1013.28418357952,-19.5490623229313+37.1073392231672i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,-4.079015717058+68.5007483449953i,976.758245432239,-18.5517165608772+34.0206683199606i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,-6.8077132273186+66.928747564366i,958.000154838906,-18.8538818412843+33.7811638086811i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,16.4460649590991+1.6497090267133i,250.828266551475,18.1917197555735+40.581891994825i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,23.6054703672008-4.1216781442769i,355.003507700966,8.2340963005888+44.5846010449388i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,-5.4460703092477+66.9185175726541i,956.108286664737,-19.3071924783087+33.259162951928i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,14.2321494324261-11.6710305062971i,276.441147430318,15.4034209705676+40.9758506750285i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
5,6,16.936469056064-11.6970740550277i,307.009147637357,15.1606518536054+41.8678407617643i,2022-03-29 01:22:14,2022-03-29 15:22:14,14,1
6,7,-32.8563430214682+19.1431816854566i,139.819322162446,-12.0646559440124+34.4411809191082i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-32.8563430214682+19.1431816854566i,139.819322162446,-12.0646559440124+34.4411809191082i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-31.9713783086807+0.1699318504231i,124.171932094342,-11.1773264374232+30.8579772830873i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,32.8563430214674+19.1431816854566i,124.143508567779,-16.8816628754058+33.1734001519294i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-26.1814022927761+12.2085948057642i,113.017538542527,-11.8243945307823+33.4147120466794i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-20.7785729307257+18.0682878986157i,106.959446283348,-12.3551264002496+33.4263847729653i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-51.1529988888104+0.4078455286042i,181.766756080988,-11.3347057421621+31.0056615998035i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-34.2541871685605+39.7291799521574i,180.348556231875,-12.9836096251116+34.8894878360915i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
6,7,-46.3936860412571+40.497740141117i,208.970614644367,-13.3809248238141+35.6867449666053i,2022-03-30 01:22:14,2022-03-30 04:22:14,3,1
