"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
7,8,3.8444825992299+0.00677067523863i,38.4778792818753,8.6108591440761-35.317896776148i,2022-04-07 01:23:35,2022-04-07 06:23:35,5,1
7,8,19.7685167846816+15.520719817779i,144.633775523315,13.5224220991586-25.3959233005341i,2022-04-07 01:23:35,2022-04-07 06:23:35,5,1
7,8,-3.83661719068415+0.00679714409346i,38.3995508351029,9.3345840103728-30.9445804413439i,2022-04-07 01:23:35,2022-04-07 06:23:35,5,1
7,8,2.32925872600918+5.34851357866747i,48.3793112051375,13.5921188493223-27.9151857172083i,2022-04-07 01:23:35,2022-04-07 06:23:35,5,1
7,8,-10.1141737457776+27.5648228362724i,165.492693782849,9.9370635123921-38.0923764034948i,2022-04-07 01:23:35,2022-04-07 06:23:35,5,1
8,9,-19.8523719295063-7.5891052544501i,61.6643947093952,21.7506244171954-20.0420115968523i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,-10.9652303226888-6.2734832965988i,44.5091270675773,29.3631673681946-30.3772481478757i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,29.2341250114578-8.3193556234596i,80.0107319032168,29.2046464595434-26.6946729063417i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,10.9295305768485-6.2785198940091i,44.3748448925664,29.1921847134796-26.9129314898085i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,-5.8408112187975-13.4573548848866i,48.3223692073344,23.71132746953-26.2941150485319i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,-3.33011663065461+3.84853901833039i,29.3423745980037,27.0292601904303-23.9806196981742i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,-22.4907607739667-26.0762516332856i,87.6452093308905,19.2730562003938-16.6801726128026i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,7.0193876965147-24.1635167624229i,69.2454023802456,29.1181206763865-24.2010246133937i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,3.32917232844135+3.83160487917864i,29.3924106819675,29.3064534950186-27.2419647962164i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
8,9,-14.440681609541-25.0939719990265i,76.6723340255431,22.8591832989518-22.8279534619895i,2022-04-08 02:23:35,2022-04-08 04:23:35,2,1
9,10,19.4028175775929-33.37052020514i,76.8606972917135,25.3256595373828-10.5652539078279i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,38.6006053620923+0.1343361936186i,77.2661402390859,20.1467077865047-22.1246713087724i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,38.4446981190795+0.1354147105472i,76.9556392189343,25.7753822324247-8.5447846207464i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,41.4014906483272+36.153380946486i,101.540542529474,20.2804322868385-12.5301475807303i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,7.7350936395691+17.9086282049248i,48.3223692073344,23.2756827911305-17.2432082613523i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,4.46640300373249-5.143330030657i,29.3423745980037,25.6361172650556-13.6379605081105i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,-53.578741680989-36.8855061972514i,116.549093515805,9.2276721505524-12.1821432341255i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,-28.5807423436683-21.7070863734998i,73.057955082837,17.8725621963881-20.4993791357378i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,28.2764321814072+21.8431562872678i,72.7839385441678,23.1573297012292-14.3375078952562i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
9,10,14.4469667443152+8.4203552230577i,44.1706591563447,22.2951543193833-17.3356633705521i,2022-04-09 02:53:35,2022-04-09 04:23:35,1.5,1
10,11,-28.5249806387302+22.1549963976118i,147.408153474599,15.5827746566193+21.4338192621781i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-8.800095180197+20.3809378413119i,94.9158277887065,17.7425153340145+23.4936483576342i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-38.5073878626358+11.4127257228013i,164.146343069781,12.6532968298824+19.4005693183994i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-27.4580796572716-5.1486496027181i,123.449934967123,10.0682732870072+19.2686716057762i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,32.816796958566+0.204703629095i,128.599198043028,16.5431627377062+29.3993764688093i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-12.0967021247834+9.3641628646764i,74.6761798025157,14.0347110699245+23.1934990343096i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-27.4468346114197+5.4398699654737i,122.010164436949,11.9139904514849+20.123801115765i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-9.4592984799441+32.8507136784929i,135.771715654229,17.6246085784899+22.2513136358305i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,-22.0203245961336+5.1941944806726i,103.061588063602,11.8933667004923+21.0511398968938i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
10,11,22.4203690325916-10.2778587500585i,102.477501697117,12.7681228506543+28.03148426882i,2022-04-10 02:23:35,2022-04-10 05:53:35,3.5,1
