"date","stap_id","pressure_tag","label","j","ind","lat","lon","include","known","altitude","surface_pressure","surface_pressure_norm"
2021-06-15 21:38:35,1,1010.88835,"",1,9047,30.65796,-90.95882,TRUE,TRUE,27.268103053247,1009.298046875,1011.59323242522
2021-06-15 22:08:35,1,1010.94699,"",1,9047,30.65796,-90.95882,TRUE,TRUE,26.7557332858554,1009.298046875,1011.59323242522
2021-06-15 22:38:35,1,1010.97655,"",1,9047,30.65796,-90.95882,TRUE,TRUE,25.8748367078929,1009.221875,1011.51706055022
2021-06-15 23:08:35,1,1011.20818,"",1,9047,30.65796,-90.95882,TRUE,TRUE,23.8570213112812,1009.221875,1011.51706055022
2021-06-15 23:38:35,1,1011.24494,"",1,9047,30.65796,-90.95882,TRUE,TRUE,24.3348001715668,1009.31125,1011.60643555022
2021-06-16 00:08:35,1,1011.76488,"",1,9047,30.65796,-90.95882,TRUE,TRUE,19.8118083223804,1009.31125,1011.60643555022
2021-06-16 00:38:35,1,1011.76264,"",1,9047,30.65796,-90.95882,TRUE,TRUE,20.9660857602447,1009.436015625,1011.73120117522
2021-06-16 01:08:35,1,1012.14229,"",1,9047,30.65796,-90.95882,TRUE,TRUE,17.6724266738486,1009.436015625,1011.73120117522
2021-06-16 01:38:35,1,1012.05989,"",1,9047,30.65796,-90.95882,TRUE,TRUE,20.4903344509365,1009.671796875,1011.96698242522
2021-06-16 02:08:35,1,1012.30582,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.3626798752453,1009.671796875,1011.96698242522
2021-06-16 02:38:35,1,1012.64815,"",1,9047,30.65796,-90.95882,TRUE,TRUE,20.2337864953512,1010.225625,1012.52081055022
2021-06-16 03:08:35,1,1012.8639,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.3709408450126,1010.225625,1012.52081055022
2021-06-16 03:38:35,1,1012.84547,"",1,9047,30.65796,-90.95882,TRUE,TRUE,20.2609170824622,1010.421875,1012.71706055022
2021-06-16 04:08:35,1,1013.07159,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.3119330329342,1010.421875,1012.71706055022
2021-06-16 04:38:35,1,1013.00606,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.424618378108,1010.366796875,1012.66198242522
2021-06-16 05:08:35,1,1013.08835,"",1,9047,30.65796,-90.95882,TRUE,TRUE,17.7161261745481,1010.366796875,1012.66198242522
2021-06-16 05:38:35,1,1013.0324,"",1,9047,30.65796,-90.95882,TRUE,TRUE,15.6745807562732,1010.071875,1012.36706055022
2021-06-16 06:08:35,1,1013.05492,"",1,9047,30.65796,-90.95882,TRUE,TRUE,15.4808545574213,1010.071875,1012.36706055022
2021-06-16 06:38:35,1,1012.70234,"",1,9047,30.65796,-90.95882,TRUE,TRUE,14.3698704404527,1009.58734375,1011.88252930022
2021-06-16 07:08:35,1,1012.24539,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.2974827761015,1009.58734375,1011.88252930022
2021-06-16 07:38:35,1,1011.91586,"",1,9047,30.65796,-90.95882,TRUE,TRUE,19.4674395833325,1009.3925,1011.68768555022
2021-06-16 08:08:35,1,1011.64913,"",1,9047,30.65796,-90.95882,TRUE,TRUE,21.7596993951577,1009.3925,1011.68768555022
2021-06-16 08:38:35,1,1011.68438,"",1,9047,30.65796,-90.95882,TRUE,TRUE,20.5831852223373,1009.29,1011.58518555022
2021-06-16 09:08:35,1,1011.58039,"",1,9047,30.65796,-90.95882,TRUE,TRUE,21.4765828948508,1009.29,1011.58518555022
2021-06-16 09:38:35,1,1012.00611,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.2873523798716,1009.34359375,1011.63877930022
2021-06-16 10:08:35,1,1012.00576,"",1,9047,30.65796,-90.95882,TRUE,TRUE,18.2903575500149,1009.34359375,1011.63877930022
2021-06-16 10:38:35,1,1012.29006,"",1,9047,30.65796,-90.95882,TRUE,TRUE,19.269496151653,1009.73984375,1012.03502930022
2021-06-16 11:08:35,1,1012.50609,"",1,9047,30.65796,-90.95882,TRUE,TRUE,17.4161244932641,1009.73984375,1012.03502930022
2021-06-16 11:38:35,1,1013.10976,"",1,9047,30.65796,-90.95882,TRUE,TRUE,15.1934633525157,1010.084375,1012.37956055022
2021-06-16 12:08:35,1,1013.33423,"",1,9047,30.65796,-90.95882,TRUE,TRUE,13.2684296881232,1010.084375,1012.37956055022
2021-06-16 12:38:35,1,1013.73368,"",1,9047,30.65796,-90.95882,TRUE,TRUE,13.809781825638,1010.556484375,1012.85166992522
2021-06-16 13:08:35,1,1014.05163,"",1,9047,30.65796,-90.95882,TRUE,TRUE,11.0753357396356,1010.556484375,1012.85166992522
2021-06-16 13:38:35,1,1014.21474,"",1,9047,30.65796,-90.95882,TRUE,TRUE,13.9596334580888,1011.070078125,1013.36526367522
2021-06-16 14:08:35,1,1014.32512,"",1,9047,30.65796,-90.95882,TRUE,TRUE,13.0056784009391,1011.070078125,1013.36526367522
2021-06-16 14:38:35,1,1014.54723,"",1,9047,30.65796,-90.95882,TRUE,TRUE,12.1997302006005,1011.21890625,1013.51409180022
2021-06-16 15:08:35,1,1014.30472,"",1,9047,30.65796,-90.95882,TRUE,TRUE,14.3081670373372,1011.21890625,1013.51409180022
2021-06-16 15:38:35,1,1014.4222,"",1,9047,30.65796,-90.95882,TRUE,TRUE,14.5423987361912,1011.380625,1013.67581055022
2021-06-16 16:08:35,1,1014.35591,"",1,9047,30.65796,-90.95882,TRUE,TRUE,15.1221052672997,1011.380625,1013.67581055022
2021-06-16 16:38:35,1,1014.17483,"",1,9047,30.65796,-90.95882,TRUE,TRUE,14.5150464701704,1011.144921875,1013.44010742522
2021-06-16 17:08:35,1,1013.97532,"",1,9047,30.65796,-90.95882,TRUE,TRUE,16.268380873799,1011.144921875,1013.44010742522
2021-06-16 17:38:35,1,1013.86202,"",1,9047,30.65796,-90.95882,TRUE,TRUE,13.9651458912813,1010.780625,1013.07581055022
2021-06-16 18:08:35,1,1013.8327,"",1,9047,30.65796,-90.95882,TRUE,TRUE,14.2237140960706,1010.780625,1013.07581055022
2021-06-16 18:38:35,1,1013.40521,"",1,9047,30.65796,-90.95882,TRUE,TRUE,13.363527515453,1010.2653125,1012.56049805022
2021-06-16 19:08:35,1,1013.06915,"",1,9047,30.65796,-90.95882,TRUE,TRUE,16.3365711275066,1010.2653125,1012.56049805022
2021-06-16 19:38:35,1,1012.80064,"",1,9047,30.65796,-90.95882,TRUE,TRUE,14.6707041063802,1009.81234375,1012.10752930022
2021-06-16 20:08:35,1,1012.65685,"",1,9047,30.65796,-90.95882,TRUE,TRUE,15.9444656586364,1009.81234375,1012.10752930022
2021-06-16 20:38:35,1,1012.87889,"",1,9047,30.65796,-90.95882,TRUE,TRUE,9.91744514779527,1009.357578125,1011.65276367522
2021-06-16 21:08:35,1,1013.27379,"",1,9047,30.65796,-90.95882,TRUE,TRUE,6.41779905482404,1009.357578125,1011.65276367522
2021-06-16 21:38:35,1,1013.07904,"",1,9047,30.65796,-90.95882,TRUE,TRUE,6.98118589053676,1009.222421875,1011.51760742522
2021-06-16 22:08:35,1,1012.81669,"",1,9047,30.65796,-90.95882,TRUE,TRUE,9.3037468170108,1009.222421875,1011.51760742522
2021-06-16 22:38:35,1,1012.58641,"",1,9047,30.65796,-90.95882,TRUE,TRUE,7.04290037724969,1008.72703125,1011.02221680022
2021-06-16 23:08:35,1,1012.31331,"",1,9047,30.65796,-90.95882,TRUE,TRUE,9.45454587953795,1008.72703125,1011.02221680022
