"date","stap_id","pressure_tag","label","j","ind","lat","lon","include","known","altitude","surface_pressure","surface_pressure_norm"
2021-06-15 17:31:40,1,947.72977,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,598.414498257216,942.1165625,949.062295608325
2021-06-15 18:01:40,1,947.58474,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,599.752611911866,942.1165625,949.062295608325
2021-06-15 18:31:40,1,947.52363,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,600.18840335701,942.107578125,949.053311233325
2021-06-15 19:01:40,1,946.42875,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,610.305193907382,942.107578125,949.053311233325
2021-06-15 19:31:40,1,947.12651,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,601.231620080106,941.826796875,948.772529983325
2021-06-15 20:01:40,1,947.62397,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,596.634786475856,941.826796875,948.772529983325
2021-06-15 20:31:40,1,947.2006,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,599.684614902592,941.730234375,948.675967483325
2021-06-15 21:01:40,1,946.94248,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,602.068803446869,941.730234375,948.675967483325
2021-06-15 21:31:40,1,947.11584,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,600.955170093437,941.768046875,948.713779983325
2021-06-15 22:01:40,1,944.88908,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,621.485105675106,941.768046875,948.713779983325
2021-06-15 22:31:40,1,946.62717,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,605.835863466797,941.791875,948.737608108325
2021-06-15 23:01:40,1,947.5553,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,597.317094215587,941.791875,948.737608108325
2021-06-15 23:31:40,1,946.54564,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,612.756401865076,942.44125,949.386983108325
2021-06-16 00:01:40,1,948.47308,"",1,15824,35.28581,-84.1793,TRUE,TRUE,595.159071389229,942.44125,949.386983108325
2021-06-16 00:31:40,1,949.46751,"",1,15824,35.28581,-84.1793,TRUE,TRUE,588.39102913327,942.656015625,949.601748733325
2021-06-16 01:01:40,1,946.90218,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,611.674461636682,942.656015625,949.601748733325
2021-06-16 01:31:40,1,947.12954,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,614.737156147834,943.201796875,950.147529983325
2021-06-16 02:01:40,1,947.86872,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,608.052902472533,943.201796875,950.147529983325
2021-06-16 02:31:40,1,948.23427,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,609.553384669083,943.715625,950.661358108325
2021-06-16 03:01:40,1,948.35966,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,608.424212800963,943.715625,950.661358108325
2021-06-16 03:31:40,1,948.5721,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,608.388508632554,943.911875,950.857608108325
2021-06-16 04:01:40,1,948.68526,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,607.372256329249,943.911875,950.857608108325
2021-06-16 04:31:40,1,948.57287,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,608.151810126865,943.876796875,950.822529983325
2021-06-16 05:01:40,1,948.49045,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,608.89054250551,943.876796875,950.822529983325
2021-06-16 05:31:40,1,948.5016,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,606.124978798984,943.571875,950.517608108325
2021-06-16 06:01:40,1,948.2487,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,608.388002684112,943.571875,950.517608108325
2021-06-16 06:31:40,1,948.10471,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,604.942674012295,943.04734375,949.993076858325
2021-06-16 07:01:40,1,948.10077,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,604.977954008728,943.04734375,949.993076858325
2021-06-16 07:31:40,1,947.95212,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,606.447846486869,943.0525,949.998233108325
2021-06-16 08:01:40,1,947.92245,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,606.713000300476,943.0525,949.998233108325
2021-06-16 08:31:40,1,948.1046,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,606.634070929073,943.22,950.165733108325
2021-06-16 09:01:40,1,948.10381,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,606.641122587675,943.22,950.165733108325
2021-06-16 09:31:40,1,948.18289,"discard",1,15824,35.28581,-84.1793,TRUE,TRUE,607.016379271779,943.33359375,950.279326858325
2021-06-16 10:01:40,1,950.0557,"",1,15824,35.28581,-84.1793,TRUE,TRUE,590.338115688389,943.33359375,950.279326858325
2021-06-16 10:31:40,1,948.69393,"",1,15824,35.28581,-84.1793,TRUE,TRUE,606.15427674455,943.73984375,950.685576858325
2021-06-16 11:01:40,1,950.29292,"",1,15824,35.28581,-84.1793,TRUE,TRUE,591.937215608325,943.73984375,950.685576858325
2021-06-16 11:31:40,1,949.99227,"",1,15824,35.28581,-84.1793,TRUE,TRUE,596.252856034055,943.964375,950.910108108325
2021-06-16 12:01:40,1,950.76968,"",1,15824,35.28581,-84.1793,TRUE,TRUE,589.299357820872,943.964375,950.910108108325
2021-06-16 12:31:40,1,950.25361,"",1,15824,35.28581,-84.1793,TRUE,TRUE,596.779200946807,944.336484375,951.282217483325
2021-06-16 13:01:40,1,950.07492,"",1,15824,35.28581,-84.1793,TRUE,TRUE,598.392288980999,944.336484375,951.282217483325
2021-06-16 13:31:40,1,950.38062,"",1,15824,35.28581,-84.1793,TRUE,TRUE,598.794618373758,944.720078125,951.665811233325
2021-06-16 14:01:40,1,951.23464,"",1,15824,35.28581,-84.1793,TRUE,TRUE,591.041547742658,944.720078125,951.665811233325
2021-06-16 14:31:40,1,951.01952,"",1,15824,35.28581,-84.1793,TRUE,TRUE,593.288785829385,944.77890625,951.724639358325
2021-06-16 15:01:40,1,951.18169,"",1,15824,35.28581,-84.1793,TRUE,TRUE,591.810649958714,944.77890625,951.724639358325
2021-06-16 15:31:40,1,951.05825,"",1,15824,35.28581,-84.1793,TRUE,TRUE,594.327799750067,944.950625,951.896358108325
2021-06-16 16:01:40,1,951.35355,"",1,15824,35.28581,-84.1793,TRUE,TRUE,591.627710375279,944.950625,951.896358108325
2021-06-16 16:31:40,1,951.53983,"",1,15824,35.28581,-84.1793,TRUE,TRUE,589.612765993185,944.924921875,951.870654983325
2021-06-16 17:01:40,1,951.52068,"",1,15824,35.28581,-84.1793,TRUE,TRUE,589.788035271601,944.924921875,951.870654983325
2021-06-16 17:31:40,1,950.76822,"",1,15824,35.28581,-84.1793,TRUE,TRUE,591.448978094428,944.370625,951.316358108325
2021-06-16 18:01:40,1,950.53593,"",1,15824,35.28581,-84.1793,TRUE,TRUE,593.581119006006,944.370625,951.316358108325
2021-06-16 18:31:40,1,950.09554,"",1,15824,35.28581,-84.1793,TRUE,TRUE,593.644688936372,943.9553125,950.901045608325
2021-06-16 19:01:40,1,950.01651,"",1,15824,35.28581,-84.1793,TRUE,TRUE,594.372338709061,943.9553125,950.901045608325
2021-06-16 19:31:40,1,949.70868,"",1,15824,35.28581,-84.1793,TRUE,TRUE,596.360847918996,943.87234375,950.818076858325
