"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
2,3,0+0i,0,-7.35066769068403-5.88452184409085i,2021-09-23 23:46:40,2021-09-24 08:16:40,8.5,1
3,4,49.8403142145709-15.0697081711447i,150.710067649389,-4.47044339434614-1.60382415486153i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,0+0i,0,-3.23193179630062-3.76772575688216i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,-10.8935026841648+11.7376197797959i,60.5045418620994,-1.75838407155843+0.39840282298484i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,50.3393243813599-22.9162206437834i,158.731152265287,-4.63585638373454-2.70969878434375i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,17.0296038367412-6.0493699326169i,65.7962214861349,-3.4497383250123-11.1334300549742i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,4.8107193624644+10.2554032786094i,48.9309908523562,-0.14037757547-10.9702453993456i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,25.088813804985-6.6554277956566i,85.5265317730461,-2.43546189308471-3.48943572762717i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,-33.0992425965836+7.234157673636i,105.32460746439,-3.37545787416944+2.09145343977757i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,49.4743564417506-7.3739082082516i,145.644161340041,-4.94399941834386-0.87250059218539i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
3,4,-20.003368022925+28.8260099985837i,107.9795421385,-6.6297967928553-3.93275236027001i,2021-09-25 00:16:40,2021-09-25 02:46:40,2.5,1
4,5,0+0i,0,-14.7758671466374-1.7171110162457i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,0+15.3781160397194i,66.4397932910648,-15.5673723377146-2.7541712008715i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,10.2050007763684-16.3897008499918i,78.2017355318053,-15.8046678315899-4.3281342761839i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,10.2050007763684-16.3897008499918i,78.2017355318053,-15.8046678315899-4.3281342761839i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,6.87600502412386+0.00903009088875i,41.2758264701336,-14.0740867616378-5.9854105437958i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,15.0471028662013+10.8093424213036i,76.1257127245368,-13.7736338823828-3.7620793497363i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,5.9404671954282-37.677910164519i,134.480764376149,-15.0982985102966-10.66397897489i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,-15.9508098724841+17.1968034137707i,90.7859587168251,-15.2379583840871-5.2236174811224i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,-41.3354520763852+12.9417940047982i,150.511610719853,-25.2902276509492-2.6435379894201i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
4,5,-36.3120765462414-32.2802172112577i,165.921111771072,-24.6750297309872-7.4050137186598i,2021-09-30 02:16:40,2021-09-30 05:16:40,3,1
5,6,-1.7437193461319+42.6575901482219i,487.790818270343,12.0772199982181+6.7737615729353i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-19.2000237900262+44.9471137498132i,555.943458975848,12.9956763362407+0.3218245983394i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-17.5385566112387+40.8662666163936i,507.721785755085,11.3623956651984+4.293852350388i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-22.7813798736062+47.0502979218554i,593.343083024662,11.2373813451816+2.4796732799064i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-22.7500866883888+45.042531243083i,573.491111835183,12.3174103968681+0.6921769840392i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-33.6353797980857+73.5154009906861i,906.526034900415,4.75594407769665+7.30437606004266i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,0+36.585891918419i,420.904350503499,12.7978783974859+8.2305460472461i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-10.5042802697489+50.8180020632414i,588.670466818225,10.7789987995359+5.0447357781393i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,-3.4696439110689+42.6730069490386i,489.074563092036,11.3497394241622-2.3285783170061i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
5,6,10.4819459121324+58.9059954512495i,675.583179362691,11.6429023872095-6.9353635038373i,2022-03-25 00:16:40,2022-03-25 11:16:40,11,1
6,7,-21.41534991269+24.1425221401159i,148.641218717171,22.143809095366-9.1812879790868i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,46.3216020901516-35.4279185736411i,252.738259097259,23.9125529131454-15.9112448972544i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,11.6261926055096+12.9704544397843i,89.4593056995688,18.7346996382625-14.1794962134408i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,0+11.7341785692084i,66.4840084397999,23.0752798473003-11.7952367799508i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,31.3302337614429+40.6996928857716i,224.726113739534,26.7317305951128-5.5328541831238i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,0+6.18590556236992i,44.3245755798109,23.7795528050137-5.0504178136821i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,-8.807925921791+39.6609662300663i,181.671084093124,22.9297155260798-9.7535212072351i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,-17.4201117669172+34.5588689753124i,174.021658287272,23.4587375891443-5.3120257378273i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,-2.93950154609097+6.60721470014873i,48.5305943126263,24.0763855637771-8.2224770776453i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
6,7,0+6.2129095822537i,44.3284270705379,28.0331978430128-4.1495873215912i,2022-03-26 02:46:40,2022-03-26 06:46:40,4,1
7,8,0+18.8317163168672i,66.4916738587439,22.1122299191024-4.6115181409812i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,0+0i,20.0741252243071,11.3215342168329+5.9670046381749i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,0+72.1940251352648i,199.463551617957,19.7796677957063-2.0427290263537i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,47.408489178404+7.8771943715352i,139.976540272473,13.9746692051284-9.0768035965331i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,-23.7350373109437+6.8091240366905i,81.3280280552299,26.7815843377193-3.012258756464i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,0+27.7372755803292i,88.6568602472468,21.5939704510391-5.5005171143075i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,-6.1567732602131+27.9340921973288i,90.8038426287215,27.7957396786092-0.0129534768186i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,32.9185344590612-22.0964233149759i,118.576676137882,23.9168157892901-7.0555675060697i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,33.9090345594963-30.1211565023925i,132.879389228628,14.6469541377027-6.0420458666603i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
7,8,24.4747009594067+13.9602940640076i,89.9983782342893,27.2883901007842-3.567803090889i,2022-03-29 00:46:40,2022-03-29 03:16:40,2.5,1
8,9,-50.1616778444559+91.291039363755i,279.150203425986,-23.156068562739+48.8774820818937i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-74.223389919741+109.545671841608i,349.841129653737,-29.7224360716508+40.8106851052685i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-34.9502322595915+64.4448438174243i,202.211305468722,-23.8628439868883+49.0941859534514i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-34.4639313789285+47.1316168152286i,165.247363085957,-25.9773471580156+45.5335696198812i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,13.6025549322706+54.7654530382354i,159.962001984155,-24.620218428337+53.5566493334082i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-20.5318494673252+55.0259781113941i,165.781904176008,-24.4172156407707+48.7547565465817i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-39.0566585304546+0.1964187975651i,117.262214206888,-26.2629427479251+49.5994800674825i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-35.4175775184031+73.148470251708i,222.101169743393,-24.4612716842072+48.3738523531789i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-19.3379835650415+29.0121821956505i,106.704123134997,-28.5636118877115+41.1683857051011i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
8,9,-70.4977026647517+32.8294584643015i,213.92624311187,-25.3387969179631+50.3227241017079i,2022-03-31 01:46:40,2022-03-31 04:16:40,2.5,1
9,10,-5.7957329299956+13.4467812754614i,48.3079812046703,-4.0955066005634+41.310979896556i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,17.0637544715899+68.4224413276489i,159.989723248124,-11.2857061802951+40.8469127922283i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,16.0171896992491+46.5571180368849i,117.311345725523,-3.7581892268978+43.8860098963355i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,-61.1119659915022+70.7805785032691i,206.088918468854,-8.5842718101332+42.3045793349938i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,-14.4121503813311+25.040961242981i,76.8233529335065,-4.7172910880369+53.2405624573133i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,-38.7703817782189+9.0866576636789i,99.000277044295,-6.2742138257703+42.1471963741926i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,-8.0389589097946+46.0406377888437i,112.532629789813,-10.2569277789413+41.3531370948037i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,6.9701308375794+24.1022572776519i,69.2542608431892,-5.5624397892667+46.1881554692037i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,-25.4012125882386+57.7844912301438i,145.428820500184,-14.3641850468072+39.5059786008586i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
9,10,16.8797184753918+68.5269265571366i,159.905839378453,-5.8198604697557+42.3906938682049i,2022-03-31 07:16:40,2022-03-31 09:16:40,2,1
10,11,-5.8132701663842+45.0881382877335i,290.770433190863,16.395525973187+12.9054445747274i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-20.7525028645405+49.0776267176192i,337.94234112102,13.4050205218822+12.2263148466151i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-14.2961364924944+30.5601735367472i,220.830229049845,22.1700315071814+13.3984270666155i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,5.8301370706525+41.3623753331254i,268.806403283712,14.3906574881229+11.5387163739483i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-11.6689368184991+45.1798370817833i,298.048118718525,22.7955461815271+11.6239694455288i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-5.8920875670557+52.4773036495899i,334.797789276819,13.5789702979616+10.1607926797172i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-20.7806438910506+52.760045423573i,358.370193364076,13.6046015913175+11.8709798890024i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-20.5826683995598+45.417856396513i,317.419779192689,20.2562999259177+12.0260299968167i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-24.0196803067994+63.8847775294993i,427.516023690099,12.4467147579358+15.3526599263793i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
10,11,-17.0115379853905+23.4558515098193i,192.521035839636,16.2715137832231+14.4593273460575i,2022-04-06 00:46:40,2022-04-06 06:46:40,6,1
11,12,-13.9218717103873+30.6267016719679i,221.566443195599,12.509126047171+25.2248061003045i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-8.588800490605+48.8856982896179i,315.324689344642,19.7306997390437+29.6232039078883i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-19.9439758096374+41.8210097006419i,297.768771824918,18.9317749647216+27.6653831561459i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-20.0302948228885+45.4873597745554i,317.711501258506,20.5665923291377+28.1298764700151i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-22.6146636059106+34.6471633870806i,269.111529310167,17.3197451534159+25.7665071933565i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-11.2809235512229+37.8696958178946i,255.647104443025,16.2448679910999+28.796454321708i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-8.5490535395857+45.188835078473i,293.607808511393,18.7107615828816+29.9007596754927i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-17.0683872715974+41.720139553888i,289.774664170327,18.7466420622119+27.9540368330428i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-5.7232185623919+48.8491714912898i,312.166481738668,19.2392914895648+30.0810268858002i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
11,12,-8.6235883742755+52.5838875312687i,337.101073048187,20.8856449548771+29.4748066761533i,2022-04-11 01:46:40,2022-04-11 07:46:40,6,1
