"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
2,3,-7.6346930289168-10.7036818827174i,162.91020889937,-5.6577030587707-16.6184312686222i,2021-09-23 23:53:39,2021-09-24 10:53:39,11,1
2,3,-10.4596375208245-48.8653470450641i,566.181969851852,-6.8865097019639-18.780189329686i,2021-09-23 23:53:39,2021-09-24 10:53:39,11,1
3,4,10.8082785781334-44.6935385575536i,614.625659841783,-10.5929639354235-0.6597698022442i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,-12.0714576303564-27.6071245500367i,409.97286193028,-5.57425802368761+0.26225460725072i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,6.001021850103-24.1599551386538i,342.118751917034,-7.45003558575182+1.38469719504342i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,0-39.5834728167564i,531.719026995497,-9.48572830086696-1.57517630669388i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,-3.067687804906-39.5791525614058i,533.236861990692,-8.97227146772869-1.04953058079559i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,-7.626338304679-37.8649211137508i,519.414902864249,-10.7156063363303-1.4235857618419i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,13.9187839001946-46.3836061888828i,646.329978961302,-10.2872708826039-1.7632974272941i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,4.5516521942064-32.7251862424521i,447.211459819893,-7.56301516481581-1.60926413403657i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,12.4980661467765-75.5369051484774i,1009.73047697001,-12.6113689384381-3.2488685819584i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
3,4,-9.153685239178-37.8607586301294i,523.68175746585,-10.6998746683907-1.2273567547142i,2021-09-24 23:53:39,2021-09-25 12:53:39,13,1
4,5,0-0.832514494256667i,22.1465964643691,-5.72532730476657-6.15105272082801i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,-17.7449352095916-56.9401458609797i,139.126586695267,-7.4845384580507-14.5342380829094i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,-13.6023760390614+14.6780784541072i,60.465221264687,-9.53965887599381-1.73769678452308i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,-31.2303751245716-8.318764546717i,85.1869919691826,-7.19475587929514-4.68831306477742i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,41.1379476081635+0.137385447299i,102.896058377075,-10.4324876418651-0.6944742125121i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,11.519588908208-6.2013746921732i,46.6079930525758,-10.6700763011117-7.3666569960752i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,43.1233274178948-27.5455092949042i,122.788105407633,-8.13089859638908-5.769237146928i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,-24.0009946025909-25.7444048483239i,90.6679954735135,-7.40271456683578-3.79928830551376i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,-61.5576362408748+9.7997621169721i,145.229771938286,-9.3831227504625-2.969735485633i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
4,5,-32.10736012443-17.2153161050311i,93.2685412133984,-9.93524086366436-9.98791643146033i,2021-09-26 00:53:39,2021-09-26 02:53:39,2,1
5,6,-18.2386685421029+51.9387913423227i,541.215257802755,-8.606077996449+5.48131255114981i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,20.3294628375783+42.6594047942338i,467.725302778054,-11.1957883246238+10.9398580946456i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,-1.9881357238015+30.6531549541451i,310.793207892894,-10.6753534856914+8.1634275986078i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,8.0521984640249+42.4155642274764i,428.650821183508,-7.6866075985456+9.15044499562843i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,-16.0897985341711+35.582720017184i,389.966898080765,-11.5587417788397+6.4373725186912i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,14.0704214281469+44.8614407557167i,465.100889947499,-4.51274589763998+8.70009565693987i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,-16.2575850694437+47.2189285836827i,492.903670202674,-11.1803506053727+6.2970496066719i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,0+44.7030625266267i,443.051492562626,-7.94772026217688+8.97485172596737i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,5.8730582775258+23.6919899546332i,251.181760007577,-10.8022793467836+8.2495308877518i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
5,6,26.2443687609035+35.9286622462744i,441.882630039078,-8.6566668345051+10.9184882895049i,2022-04-02 00:53:39,2022-04-02 10:23:39,9.5,1
6,7,5.5096716334264+31.2428287330025i,225.112970710112,-4.50546526928279-4.26245605571281i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,2.8003732829561+34.5968986754578i,244.566631975555,-3.07149540852181-0.5428600080289i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,0+48.2866636321624i,332.411013817829,-5.39869699372932-3.72864366372103i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,-10.6348607587168+17.9201168788523i,154.902171247161,-4.47752144129764+2.30787717680322i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,0+38.0161844770988i,265.924910801235,-4.67071992164528-1.14065842752509i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,-8.3551705473193+38.1306744686801i,272.426294775879,-1.05696984048098-3.5807432980755i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,-25.5519699843879+38.656858572512i,320.271201908332,-7.94920226122641+0.33835357880048i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,2.6616660397603+20.9307101893846i,156.389846490555,-2.56660970635047-0.81269179900317i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,-17.0263866824723+38.319858948783i,291.573697408362,-7.68595677690207+2.36672537232528i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
6,7,-40.1784320096693+62.8477640032029i,503.393274426862,-8.01700215794794-2.67466140604894i,2022-04-04 00:53:39,2022-04-04 07:23:39,6.5,1
7,8,2.0022092213681+47.308779531297i,451.650790460026,-8.0183439375187+25.8489111380159i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,0+59.6538944758412i,561.850990113109,-8.6847164929136+23.1707415691372i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,0+49.7750974594936i,473.198099671786,-8.2739115183016+24.5280880983316i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,12.1488417189856+62.2162098891093i,596.304545356686,-8.4558113370739+28.8247347882083i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,8.0597378639425+54.7603490033719i,523.926917921405,-8.6962103473316+28.0878516740219i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,5.9610101898699+39.9323597658626i,389.507571568052,-7.7368753264+29.1481898966329i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,20.1489775681443+52.5344173822199i,533.006787243633,-7.1224356903396+29.8046903412273i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,4.0420316508583+59.6645970342997i,563.508835836578,-8.6865812486955+25.179486798752i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,16.1822615989688+59.8225358434396i,583.871321424896,-8.3778491453059+29.1204260780179i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
7,8,29.9482746685393+35.8000118794249i,447.449313512223,-5.1223762933869+26.3840251336342i,2022-04-05 00:23:39,2022-04-05 09:23:39,9,1
