"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
4,5,-13.8442462984971+14.5783299067272i,61.1254820061159,-20.2034937910236-12.7522511542093i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,-7.4101754575774-23.3809413653734i,69.6611944437398,-19.7668344567033-8.9490434327473i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,15.7400720039797-24.334013623236i,79.0239497785859,7.73946284373237-7.21687293771237i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,-8.1513247006863-34.3362317709639i,91.0089877567789,-21.2799223148243-15.3034206407213i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,-10.5062844212754+0.0121212851064i,42.0407420639758,-23.0762804727795-13.3403310339734i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,25.8972594859548+35.7881406033396i,109.385431503978,4.0278009686573-12.9660070733804i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,26.0248904229595-35.7481197903779i,109.385431503978,9.81504763829781-3.90158556665552i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
4,5,0-0.638464000489062i,22.1393789546796,-22.6082765096164-19.7205318876032i,2022-03-14 01:25:25,2022-03-14 03:25:25,2,1
5,6,25.4202336027955+29.6125019630225i,1071.88356327056,-14.8073443289641+31.0547056639544i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,22.9385495493139+35.2511247904138i,1152.72674892321,-7.7178818086241+34.7234713205946i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,22.2962294187578+37.6661584699073i,1198.60942413719,-8.172811465508+32.3497165722214i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,22.1707364405308+40.955076851924i,1273.77499903608,-6.9365681594384+31.299831895048i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,23.2156165803427+52.4397846601907i,1563.18666539424,-18.3370639502962+26.3306486418803i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,20.728199225406+40.0733796577112i,1234.52808293868,-7.1451638612971+31.8231832799141i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,23.0676000593049+35.2390118432291i,1154.37239488334,-11.1834478982663+32.6155218770051i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,21.7842823147719+47.4561218313933i,1425.24133045963,-16.2460358821389+27.2906031244272i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,23.3129995659418+49.9680167031352i,1503.8518806223,-14.4986974112009+24.4756511172804i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
5,6,20.8158017016277+37.606305188582i,1177.24314262536,-10.7394570892556+32.9570778915316i,2022-03-23 00:55:25,2022-03-24 03:55:25,27,1
6,7,-60.0816628705665+63.7579619144037i,588.216385011018,-20.3203998258369+62.7361855752207i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-65.0743579218321+44.014192066667i,529.858243370681,-12.5240655799027+61.4604635546963i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-33.4162511767233+32.4214623897397i,321.715143062612,-15.881228909591+62.7740909713324i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-41.6996205267634+23.0092199765663i,328.925899111279,-11.6408689772969+59.3304397911489i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-71.1072372730792+41.0013047874156i,552.926528172581,-14.4016695161731+63.4204953887587i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-56.2098784373267+30.3026363012752i,434.428372798398,-10.4475184878832+59.9754780879511i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-80.0891481649026+44.8193885950384i,616.025705132855,-11.3676266540251+64.8035402152833i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-47.9901223135037+53.1470504264306i,484.192578123371,-15.2648763306283+60.5126606040713i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-91.1742195103432+65.6182006146888i,749.275649971247,-5.0728555638265+61.0872533931292i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
6,7,-39.0762694170913+29.4081021750086i,337.122185151815,-14.6490280632415+59.3116878480379i,2022-03-31 00:55:25,2022-03-31 07:25:25,6.5,1
7,8,-17.9037097003703+0.1268842115309i,153.596998014374,9.6801423551209-17.5495391331302i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-17.9806819886791-5.0730294746723i,159.262921571255,11.1690623650618-16.2286550861067i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-61.4920545735755+1.3545595323914i,480.93486987572,8.2314176810277-15.4081584002199i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-49.3620375787665-16.0336225520865i,408.559231779155,5.5674999248517-17.5707096461091i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-41.4229971132558-13.3357339320086i,345.632900016513,2.9005748675621-18.3913177830135i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-35.8438657570848-5.039711349214i,290.797237413409,8.2409903440512-16.7651149024968i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-28.1332153642269+0.2990959982033i,230.393086075885,6.1508267815807-19.1236373222032i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-36.01898181308-10.5873527610747i,300.766677349145,8.2847226949923-15.8566645133906i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-34.273949214993-27.557289720491i,348.416074996074,7.0643474070905-16.6253333480819i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
7,8,-77.3471051814444-6.4772338314947i,601.823044721491,5.5559062892819-15.3204191782265i,2022-04-01 03:25:25,2022-04-01 10:55:25,7.5,1
8,9,-49.6927076885171-10.9923282337423i,197.430390842234,-11.6745916700749-1.0313533487837i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-82.032940263571+1.1698527803098i,306.555809708327,-20.7272181387613+4.4535800441434i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-43.8886740047855+5.9801561892712i,174.387788936122,-20.6811955987704+10.5074997062143i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-66.6573024807894+54.3712192766399i,320.130178746402,-23.5609292345526+7.0438999360203i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-55.1827287760834+17.8719904888197i,222.441099617273,-24.4623303427556+11.0714680592288i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-34.137884114106-22.1351360550934i,161.474773495661,-20.717999193122+9.3981278392002i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-17.2820927816516-9.8770812497214i,88.8167998280296,-20.5322454659654+8.5058326140565i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-44.9667529803509-22.4935215572884i,195.156829906212,-20.2288119695069+7.7456922081402i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,6.26410324343571+3.59822352360774i,44.6419213218244,-30.0667094910639+11.364345147116i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
8,9,-14.2597287152057+33.1049826522116i,145.009331029022,-25.2816309131647+10.8278332320571i,2022-04-02 02:55:25,2022-04-02 06:25:25,3.5,1
9,10,-6.4869413711371-11.1120610466677i,76.9348826119349,-17.1653997991643+9.2929498929494i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,3.404069912916-15.6252174357936i,90.7487451684433,-14.863466015233+18.255639090509i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,3.3530890439785+15.6215710640254i,90.7317630332321,-7.388174576014+21.3282882330386i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,50.8321427507125+0.5958436161113i,248.045904053234,-8.4691656929999+14.1091862008847i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,21.8171758305347+12.7656245252143i,132.920201688752,-8.8141036367942+22.8777952696289i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,4.86416026565057+2.79975112269203i,44.5757109568697,-16.507478120231+9.8862095177627i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,3.1277748750737-10.7238373598521i,69.2630822671962,-16.5478476184129+10.1978229964263i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,21.9902622797918+12.7586448729205i,133.725919386908,-16.5675087563656+7.9534373045535i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,25.78482228992+0.1560876970311i,135.484406966038,-17.4815072079591+10.6395682099991i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
9,10,10.949164288159-20.9159017462115i,124.956213825498,-13.0617154017956+16.7570103855814i,2022-04-04 01:25:25,2022-04-04 05:55:25,4.5,1
10,11,-29.0712343985917+4.9322305267342i,137.418284141507,-18.2074140465774+27.4872252374769i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,2.90616868622515+6.70058351194369i,48.350963479899,-22.4940514428785+22.3654458506746i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,0-0.810056691144479i,22.1745817221774,-20.0951347656768+27.3416457469243i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-47.9797492573711-9.6220103958197i,214.948501081526,-17.1571719253776+22.6963052223073i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-4.775932782735+0.00856135834029i,38.2414909548139,-22.5210881291426+25.3083923090145i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-48.1867898376011+15.6403845523214i,222.034297397368,-22.4162389039669+23.1134257163464i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-24.2214151822177+0.1249058826596i,116.359026989423,-21.924063982826+27.444239368585i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-57.6792537167072+5.771281880905i,251.333889726612,-22.9579496612264+26.864415810384i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-38.6370673358766+5.22865273003i,175.427063625105,-20.2111008694749+27.0989242518767i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
10,11,-1.66458616422068+1.91580243958932i,29.3924106819675,-22.2805784427083+22.9189005827525i,2022-04-05 00:55:25,2022-04-05 04:55:25,4,1
11,12,5.0617172292283+23.383609430431i,80.3002361138835,6.5878611573799+23.3546219017929i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,2.22007775376974+2.56569267888693i,17.831527276387,7.2103559778167+24.9221919801159i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,9.6571416382872-16.711497939107i,82.1464791171212,7.8997724506931+28.4264072536959i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,13.2349146196712-5.0594035029669i,59.7390026445677,7.1421077568965+26.9535489746509i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,14.1664840338336-10.8687918697772i,73.8447764859443,7.6510132030987+27.7283268273695i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,44.7592742509262+0.3172105288272i,147.133310601402,6.679929053206+28.3519532466177i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,21.9939553222768+31.8212830270149i,123.502109812716,5.4319894079563+23.5043292791442i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,19.437159977952+5.6801260553376i,71.2391510637829,6.3887321014286+26.244773633786i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,15.0327092897626+17.398427290507i,76.5739595563731,5.9283697017817+24.2224233605091i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
11,12,3.87123662077908+8.94417761642823i,37.1259854620333,6.9586039013829+24.1276259833492i,2022-04-06 02:55:25,2022-04-06 05:55:25,3,1
