"date","pressure_tag","label","stap_id","pressure_era5","altitude","lat","lon","pressure_era5_norm","stap_ref"
2021-06-15 05:10:25,1015.06293,"",1,1012.4204296875,-13.52301959764,30.41565,-91.37109,1014.36557149298,1
2021-06-15 05:40:25,1014.84806,"",1,1012.4204296875,-11.6627152744758,30.41565,-91.37109,1014.36557149298,1
2021-06-15 06:10:25,1014.49964,"",1,1012.4204296875,-8.6454820007332,30.41565,-91.37109,1014.36557149298,1
2021-06-15 06:40:25,1014.55798,"",1,1012.51375,-8.24907300851567,30.41565,-91.37109,1014.45889180548,1
2021-06-15 07:10:25,1014.6077,"",1,1012.51375,-8.6774288118996,30.41565,-91.37109,1014.45889180548,1
2021-06-15 07:40:25,1014.69568,"",1,1012.6533984375,-8.21156188072239,30.41565,-91.37109,1014.59854024298,1
2021-06-15 08:10:25,1014.78541,"",1,1012.6533984375,-8.9836975015448,30.41565,-91.37109,1014.59854024298,1
2021-06-15 08:40:25,1014.65271,"",1,1012.6483984375,-7.88773110721135,30.41565,-91.37109,1014.59354024298,1
2021-06-15 09:10:25,1014.77076,"",1,1012.6483984375,-8.90375438248784,30.41565,-91.37109,1014.59354024298,1
2021-06-15 09:40:25,1014.97083,"",1,1013.0433984375,-7.21502734988049,30.41565,-91.37109,1014.98854024298,1
2021-06-15 10:10:25,1014.90836,"",1,1013.0433984375,-6.67764889293304,30.41565,-91.37109,1014.98854024298,1
2021-06-15 10:40:25,1015.18203,"",1,1013.3709765625,-6.242785686155,30.41565,-91.37109,1015.31611836798,1
2021-06-15 11:10:25,1015.45565,"",1,1013.3709765625,-8.60077955193076,30.41565,-91.37109,1015.31611836798,1
2021-06-15 11:40:25,1015.32221,"",1,1013.674765625,-4.79235822794055,30.41565,-91.37109,1015.61990743048,1
2021-06-15 12:10:25,1015.67755,"",1,1013.674765625,-7.84622494880341,30.41565,-91.37109,1015.61990743048,1
