"date","pressure_tag","label","stap_id","pressure_era5","altitude","lat","lon","pressure_era5_norm","stap_ref"
2021-09-23 21:16:06,1010.02586,"",2,1010.419296875,7.69533341225975,21.3,-89.1,1009.86814490625,2
2021-09-23 21:46:06,1009.60055,"",2,1010.419296875,11.419011337256,21.3,-89.1,1009.86814490625,2
2021-09-23 22:16:06,1009.99199,"",2,1010.419296875,7.99182580559311,21.3,-89.1,1009.86814490625,2
2021-09-23 22:46:06,1010.27894,"",2,1011.0564453125,11.0417032018772,21.3,-89.1,1010.50529334375,2
2021-09-23 23:16:06,1010.48797,"",2,1011.0564453125,9.21585330115498,21.3,-89.1,1010.50529334375,2
2021-09-23 23:46:06,1010.93854,"",2,1011.633203125,10.2997709453708,21.3,-89.1,1011.08205115625,2
2021-09-24 00:16:06,1011.14058,"",2,1011.633203125,8.54040789111196,21.3,-89.1,1011.08205115625,2
2021-09-24 00:46:06,1011.4383,"",2,1012.0141015625,9.25570371128586,21.3,-89.1,1011.46294959375,2
2021-09-24 01:16:06,1011.75873,"",2,1012.0141015625,6.47080095277104,21.3,-89.1,1011.46294959375,2
2021-09-24 01:46:06,1011.9962,"",2,1012.5037890625,8.65484580740333,21.3,-89.1,1011.95263709375,2
2021-09-24 06:46:06,1007.48246,"",3,1012.146328125,42.6400604688756,20.175,-90.425,1007.74799296875,3
2021-09-24 07:16:06,1007.2008,"",3,1012.146328125,45.0872068432,20.175,-90.425,1007.74799296875,3
2021-09-24 07:46:06,1006.80144,"",3,1011.719453125,44.8360548330949,20.175,-90.425,1007.32111796875,3
2021-09-24 08:16:06,1006.59157,"",3,1011.719453125,46.6592736513666,20.175,-90.425,1007.32111796875,3
2021-09-24 08:46:06,1006.61012,"",3,1011.26625,42.5430856208991,20.175,-90.425,1006.86791484375,3
2021-09-24 09:16:06,1006.80231,"",3,1011.26625,40.8748373544312,20.175,-90.425,1006.86791484375,3
2021-09-24 09:46:06,1006.6542,"",3,1011.5064453125,44.2065799464143,20.175,-90.425,1007.10811015625,3
2021-09-24 10:16:06,1006.88493,"",3,1011.5064453125,42.2053749377411,20.175,-90.425,1007.10811015625,3
2021-09-24 10:46:06,1007.0284,"",3,1011.8893359375,44.2334830923162,20.175,-90.425,1007.49100078125,3
2021-09-24 11:16:06,1007.257,"",3,1011.8893359375,42.2530223958364,20.175,-90.425,1007.49100078125,3
2021-09-24 11:46:06,1007.49004,"",3,1012.183671875,42.7388519632242,20.175,-90.425,1007.78533671875,3
2021-09-24 12:16:06,1008.16678,"",3,1012.183671875,36.8843302960905,20.175,-90.425,1007.78533671875,3
2021-09-24 12:46:06,1008.56577,"",3,1012.7775,38.6701142133226,20.175,-90.425,1008.37916484375,3
2021-09-24 13:16:06,1008.96278,"",3,1012.7775,35.227008725195,20.175,-90.425,1008.37916484375,3
2021-09-24 13:46:06,1009.20184,"",3,1013.40859375,38.7623236977294,20.175,-90.425,1009.01025859375,3
2021-09-24 14:16:06,1009.5135,"",3,1013.40859375,36.0492998599022,20.175,-90.425,1009.01025859375,3
2021-09-24 14:46:06,1009.51141,"",3,1013.897265625,40.4684356270111,20.175,-90.425,1009.49893046875,3
2021-09-24 15:16:06,1009.22502,"",3,1013.897265625,42.9720344731046,20.175,-90.425,1009.49893046875,3
2021-09-24 15:46:06,1009.55207,"",3,1013.6709375,38.2944553649597,20.175,-90.425,1009.27260234375,3
2021-09-24 16:16:06,1009.36953,"",3,1013.6709375,39.8968786610784,20.175,-90.425,1009.27260234375,3
2021-09-24 16:46:06,1009.03103,"",3,1013.0384375,37.3985949547207,20.175,-90.425,1008.64010234375,3
2021-09-24 17:16:06,1008.79472,"",3,1013.0384375,39.4777700640817,20.175,-90.425,1008.64010234375,3
2021-09-24 17:46:06,1008.56262,"",3,1012.6391015625,38.0674205595496,20.175,-90.425,1008.24076640625,3
2021-09-24 18:16:06,1008.06075,"",3,1012.6391015625,42.4913840970665,20.175,-90.425,1008.24076640625,3
