"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
4,5,-10.8412086617073+70.1297300025208i,1256.86624746711,-18.2845618445638+41.3733907934444i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,-9.8128180138142+73.9211254124735i,1319.65255140815,-19.1491520373876+44.3195474658002i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,-8.7538602755213+58.6563311007341i,1053.68708053969,-19.7862053104469+37.7085640407015i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,-5.4836532786259+63.7046930304016i,1134.3531258842,-19.8824959054294+39.6743673582465i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,-5.4373346204212+67.5243039281578i,1200.62812735063,-19.0212935143244+41.3804133267611i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,0+80.2102529677298i,1417.76340372269,-18.4346269364565+40.9173370091234i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,-13.1708776160575+70.1528407055284i,1264.14348038585,-19.5128320894363+45.7362831083779i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
4,5,-6.5953224867163+73.8794720149182i,1312.63734865564,-19.4953719688749+44.2331993782842i,2022-03-29 01:31:06,2022-03-29 19:01:06,17.5,1
5,6,25.9942622486147+29.8780948029596i,58.8591479417431,-15.1111369392665+35.9275201948227i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,-39.6278251996003-15.1800225988833i,61.5540383376964,-6.9403060367141+18.7354124053117i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,0+0i,19.0808884395135,-12.1720600809232+32.0928779780448i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,21.7073535368321+12.6251281485946i,44.2390872851021,-13.1166819629527+28.0697762119139i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,47.2347676639976+72.8469101683551i,105.87418236078,-16.4830785069227+31.8260912778408i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,0+25.1885842798576i,44.3403044820223,-19.6224372321179+33.9919694121893i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,-15.8080218317188+92.4510865720267i,112.499342403266,-14.3356255548087+28.0621659906235i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,0+92.1361791652036i,110.86947773219,-16.1411957972341+29.4463521295595i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,-6.6583446568827+7.66320975835728i,29.3924106819675,-21.3281430228611+37.799435813152i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
5,6,0+69.7550034163167i,88.6860182786893,-20.4514434114133+33.9160622421006i,2022-03-30 03:01:06,2022-03-30 04:01:06,1,1
6,7,-5.75945141331011+6.64717240685951i,58.7598080308489,29.5942832770109+3.8080102611611i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,-6.3747518470372+11.1467934493113i,76.7103318163156,23.859341700572+2.6291443931133i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,29.9678033144651-8.4550491244539i,159.262921571255,25.7596737286246+7.1514639210234i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,9.35715267919702+7.28990867100393i,72.4118429171526,28.4338726600511-8.6081544249426i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,-3.4091527477828-15.6169889887068i,90.7543610268866,26.2856363375681+1.2984067887666i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,0+10.5622140552001i,66.5155296649274,25.9301010681468+4.3312780940428i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,-3.5576583390666-20.5823778987841i,112.499342403266,30.5866178828594-10.6980629259879i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,19.249905997828-30.9081873494664i,182.343021484685,25.3768473942406+7.8854148117457i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,63.9785639757763+10.136123873905i,310.98934136611,24.7285732784315+5.1921896209125i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
6,7,17.1707099987043-3.8895474593099i,98.4299854536756,30.5534119996971+0.2533719339835i,2022-03-31 02:31:06,2022-03-31 07:01:06,4.5,1
7,8,-48.1306083149074+9.5184722477314i,122.247089693335,-16.816551542027+7.8655947816498i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,0-35.0159606202711i,97.8676797543575,-19.8933166171285+3.4187506261329i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,-29.1758543610756-8.3195668692612i,88.5692086646819,-19.4126507864658+3.0885704077011i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,7.6243382485222-35.2129663265488i,98.5350024140354,-21.3396029738133+4.1397273708416i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,-32.1592087074985+37.2468873543811i,115.310251995668,-19.2392672235355+9.791332900926i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,0-1.56007359191097i,31.7559891698914,-20.6935301876209+4.3147338306416i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,19.8523719295068-7.5891052544503i,60.1096763583514,-21.9232377549013+5.1722984845526i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,-30.0872422973909+17.4778227304294i,90.3693672125411,-17.5338798432349+9.0308068421776i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,-57.5480910446892+0.3568591963843i,140.903404242007,-17.5202141587295+5.1472725387132i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
7,8,0+0i,10.8924966283033,-20.1209168256364+6.5545623240455i,2022-04-02 04:31:06,2022-04-02 06:31:06,2,1
