"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
1,2,23.1150990894818-44.979768908244i,446.032438492192,-4.59518486497026-6.59691929849615i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,-19.3504563821762-60.6698335985348i,556.417094620158,-2.42606842481017-5.15211947272106i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,-6.4908452145921-66.0045939820454i,578.657672984053,-3.47909879826747-5.11047647921047i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,-8.5268376687119-55.5229872454101i,492.722483268991,-0.34469476096289-6.54872787208987i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,0-60.7791922623481i,531.73889840124,-1.33080677063381-5.944960279907i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,4.2073668328747-47.6801986018419i,422.444568547971,-0.76175829851875-5.49711024788764i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,2.185395060307-73.8739610981654i,642.903551848739,-3.53839838077944-3.11097229532043i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,-6.3942983104068-55.5307702419878i,490.37717631619,-0.12717430622009-6.6965105102591i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,-15.5361659179379-86.8812128323996i,764.420021563511,-8.07621227410432-2.2412669562688i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
1,2,-2.1992399523041-79.112431660422i,687.20783816612,-5.7992355110781-2.49765199486422i,2021-10-01 00:07:45,2021-10-01 08:37:45,8.5,1
2,3,-28.1146821972401+14.7099016543i,145.45527482568,-4.45415926777351-0.80393359715562i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,11.0087003178344+13.1097689970531i,87.0964787509947,-11.5896199551274+9.1163541676874i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,8.8703525910856-50.9889626340596i,225.001636467933,-17.1991251961457+3.2948296341501i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,-11.6756951824636-18.2562888577824i,105.118403771019,-11.1154865998605+7.3072772961288i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,-4.460776120644-56.5397042188364i,244.668407573914,-15.8303852489214+5.7773316016483i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,-33.5074399148959-19.5595045469289i,173.718605204173,-7.90621283707266+5.82265151297795i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,-8.5318592415017-34.3277068780363i,159.863108296966,-19.8871843919476+1.1491393281464i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,-16.324982670055-23.8597731908725i,134.021804770592,-11.178888081004+7.1662164519075i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,3.9589564792934+23.1032665101809i,112.502730026637,-16.9193567259005+3.4503185361978i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
2,3,8.10752755948-23.2966529823444i,117.311345725523,-20.5549051650312+0.2136036695276i,2021-10-02 00:07:45,2021-10-02 04:07:45,4,1
3,4,15.1275784393095-35.7242378902857i,192.40025092161,-5.98824265329562-5.05849623835322i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,40.0185751676161-50.6739312252609i,308.573185481429,-18.2973809125971+8.5553512060727i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,11.5640097859505-30.5735877022307i,165.746300750975,-21.2614372846634+7.494045568109i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,12.062467103549-55.227510264821i,272.193808913303,-18.90856818673+13.4414492010841i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,26.2683319117372-12.7345951002599i,150.565718039971,-18.6552765425861+5.0890396420195i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,20.0380144769136-55.3242323366219i,282.552355911257,-18.6477594855318+14.2168628810713i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,11.3249035299672-25.7099828510523i,145.179428450745,-20.8566279232042+7.5514561498438i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,32.0214065870958-45.7072766882915i,269.369555959409,-20.7081684716929+12.0556195751882i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,3.8537185527541-35.3804540054344i,178.41465826043,-19.7368691650257+12.9511452098805i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
3,4,3.7320252802443-25.4432345508008i,134.41912832176,-20.6237314703199+6.8855365847714i,2021-10-02 10:37:45,2021-10-02 15:07:45,4.5,1
4,5,0-70.6784680914806i,687.247012788182,-17.8908502387537+4.4125616890169i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,0-54.2346946049139i,531.974014432054,-20.3504325679061-0.2648931501214i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,8.4989452568232-72.9198708203172i,713.538716953336,-29.0214697966337-4.3514376973639i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,4.2495207075396-79.9838847148795i,776.570979039746,-29.5192043324435+0.063343767533i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,-31.9703221454068-82.0223315855981i,852.151605627775,-29.3851365785056+0.9716325608136i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,0-82.3450205445116i,797.757841130699,-29.9482546355618+1.3393010913673i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,-16.93763601541-70.5254513643228i,705.333583797282,-30.9212726453077+0.9159623649539i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,2.1266132823569-82.3354519701084i,797.962651555749,-29.8697311871148-1.107288344356i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,32.5668472475494-42.3810418602594i,525.678103823529,-23.0759940692397+1.4387245258066i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
4,5,-14.7816205925022-68.2015398942933i,679.341317540781,-31.373647446516+0.7870462437189i,2021-10-03 00:07:45,2021-10-03 09:37:45,9.5,1
5,6,0-31.2445838995045i,66.4746427450058,-12.7633525239426-6.8483227085151i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,7.9332829456584-17.5069004922947i,48.6353774347917,-11.1895169154187-0.6310794663181i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,-7.9800720963211+17.2063430883183i,48.8419404437294,-17.0331606261911-12.6918582411479i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,4.4121574336816+4.76532763750336i,30.2028720119996,-18.2495590716912-10.3464537192919i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,28.3067185261742-10.0833810977576i,65.6315826399048,-15.1661354201035-10.5340290209083i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,-4.43321246314612-4.78216678203505i,30.1828348755492,-18.8694611940796-8.7163064523292i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,18.2157542984646-19.551259996598i,60.465221264687,-15.0741005291359-8.6580138617199i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,8.0197817160969-17.2316189052598i,48.8419404437294,-17.4953813521926-11.0433325677503i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,-32.8915916427271-48.1686885331601i,107.15096147201,-15.4668856012744-9.6297336168353i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
5,6,27.34542305796+0.0557153956686i,61.5586988678843,-16.4656818761753-7.5100477898351i,2021-10-04 00:07:45,2021-10-04 01:37:45,1.5,1
6,7,-32.2038607765097-70.6861591459951i,97.321517260685,-9.43840413620191-5.29484945741903i,2021-10-04 10:07:45,2021-10-04 11:07:45,1,1
6,7,30.0683824160594-49.488045375105i,77.7033302863253,-14.0866679163015-5.7184314802686i,2021-10-04 10:07:45,2021-10-04 11:07:45,1,1
